"","X","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","CV_N.CV_OW","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","name_cleaned.x","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","name_original","select.for.fragmentation","SMILES_cleaned","name_cleaned.y","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI","cvNvOW","sd_avg_N","sdN_GE_sdavg","Drug_UCSF_cond","ERactive_AUC_cond","of_interest_all","of_int_sd","of_interest_sum","of_interest_cat"
"230",1131,"205.09786-169",3461,205.09786,169,100,100,50,0,1164339.138,314918.8858,27.04700679,1169355.455,1119327.745,1030592.475,351849.4814,34.14050558,1015654.796,967527.8324,163.4474685,280.1031511,171.3719727,53.17327778,NA,"0.792226311",3,39416.05839,"Multiple",205.0971536,3.44,"l-Tryptophan","C11H12N2O2",204.08988,"M+H",1097465.807,0.014893172,"DTXSID5021419","DTXSID5021419","l-Tryptophan",NA,"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid","C11H12N2O2",204.0898776,"",204.0898776,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.153719,3.713595,6,NA,NA,0,NA,0,"nurses1",0.199360352,0.065699171,3.034442421,0.00274008,1,0,"pos",0.792226310961386,118810.628730266,1,0,NA,0,0,0,0
"231",1132,"205.09795-165.3",500,205.09795,165.3,100,100,25,0,1239748.69,337259.7908,27.20388362,1254157.03,1191255.387,1108172.733,349606.6448,31.54802807,1112556.412,1047036.812,77.056506,167.9760334,217.9907215,0,NA,"0.862300603",3,39416.05839,"Multiple",205.0971536,3.88,"d-Tryptophan","C11H12N2O2",204.08988,"M+H",1173960.711,0.006563806,"DTXSID0046989","DTXSID0046989","d-Tryptophan",NA,"N[C@H](Cc1c[nH]c2ccccc12)C(=O)O","(2R)-2-amino-3-(1H-indol-3-yl)propanoic acid","C11H12N2O2",204.0898776,"",204.0898776,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.213304049,10.36318167,3,NA,NA,0,NA,0,"nurses1",0.175657884,0.064397192,2.727725819,0.006962502,1,0,"pos",0.862300602739384,118810.628730266,1,0,NA,0,0,0,0
"232",1133,"205.09795-165.3",4571,205.09795,165.3,100,100,25,0,1239748.69,337259.7908,27.20388362,1254157.03,1191255.387,1108172.733,349606.6448,31.54802807,1112556.412,1047036.812,77.056506,167.9760334,217.9907215,0,NA,"0.862300603",3,39416.05839,"Multiple",205.0971536,3.88,"Idazoxan","C11H12N2O2",204.08988,"M+H",1173960.711,0.006563806,"DTXSID6045161","DTXSID6045161","Idazoxan",NA,"c1ccc2c(c1)OCC(C1=NCCN1)O2","2-(2,3-dihydro-1,4-benzodioxin-3-yl)-4,5-dihydro-1H-imidazole","C11H12N2O2",204.0898776,"",204.0898776,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.586708,5.996097,6,NA,NA,0,NA,0,"nurses1",0.175657884,0.064397192,2.727725819,0.006962502,1,0,"pos",0.862300602739384,118810.628730266,1,0,NA,0,0,0,0
"233",1134,"205.09795-165.3",3461,205.09795,165.3,100,100,25,0,1239748.69,337259.7908,27.20388362,1254157.03,1191255.387,1108172.733,349606.6448,31.54802807,1112556.412,1047036.812,77.056506,167.9760334,217.9907215,0,NA,"0.862300603",3,39416.05839,"Multiple",205.0971536,3.88,"l-Tryptophan","C11H12N2O2",204.08988,"M+H",1173960.711,0.006563806,"DTXSID5021419","DTXSID5021419","l-Tryptophan",NA,"N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid","C11H12N2O2",204.0898776,"",204.0898776,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.153719,3.713595,6,NA,NA,0,NA,0,"nurses1",0.175657884,0.064397192,2.727725819,0.006962502,1,0,"pos",0.862300602739384,118810.628730266,1,0,NA,0,0,0,0
"234",1135,"205.12252-577",6099,205.12252,577,89.16666667,68.75,50,20.41666667,16356.12182,27629.89702,168.9269457,3327.050028,NA,7280.20173,14390.67233,197.668593,2228.440366,NA,675.9881162,801.4783522,118.5639707,291.9318565,NA,"0.854596793",3,42857.14286,"Multiple",205.1223058,1.04,"Phenethyltiglate","C13H16O2",204.11503,"M+H",11818.16177,5.719909147,"DTXSID8047684","DTXSID8047684","Phenethyl,tiglate",NA,"C/C=C(\C)C(=O)OCCc1ccccc1","2-phenylethyl (E)-2-methylbut-2-enoate","C13H16O2",204.1150298,"",204.1150298,"exposurepred","",NA,NA,NA,NA,NA,1,0.19287734,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.561938304,0.439569164,5.82829396,2.3e-08,1,0,"pos",0.854596793229565,118810.628730266,0,0,NA,0,0,0,0
"235",1136,"205.12252-577",6662,205.12252,577,89.16666667,68.75,50,20.41666667,16356.12182,27629.89702,168.9269457,3327.050028,NA,7280.20173,14390.67233,197.668593,2228.440366,NA,675.9881162,801.4783522,118.5639707,291.9318565,NA,"0.854596793",3,42857.14286,"Multiple",205.1223058,1.04,"(1-Hydroxycyclohexyl)(phenyl)methanone","C13H16O2",204.11503,"M+H",11818.16177,5.719909147,"DTXSID9044748","DTXSID9044748","(1-Hydroxycyclohexyl)(phenyl)methanone",NA,"O=C(c1ccccc1)C1(O)CCCCC1","(1-hydroxycyclohexyl)-phenylmethanone","C13H16O2",204.1150298,"",204.1150298,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.7295066,3.179692,1,NA,NA,0,NA,1,"nurses1",2.561938304,0.439569164,5.82829396,2.3e-08,1,0,"pos",0.854596793229565,118810.628730266,0,0,NA,0,0,0,0
"236",1137,"205.12252-577",2572,205.12252,577,89.16666667,68.75,50,20.41666667,16356.12182,27629.89702,168.9269457,3327.050028,NA,7280.20173,14390.67233,197.668593,2228.440366,NA,675.9881162,801.4783522,118.5639707,291.9318565,NA,"0.854596793",3,42857.14286,"Multiple",205.1223058,1.04,"(3Z)-Hex-3-en-1-ylbenzoate","C13H16O2",204.11503,"M+H",11818.16177,5.719909147,"DTXSID3047554","DTXSID3047554","(3Z)-Hex-3-en-1-yl,benzoate",NA,"CC/C=C\CCOC(=O)c1ccccc1","[(Z)-hex-3-enyl] benzoate","C13H16O2",204.1150298,"",204.1150298,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.102634695,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.204984209,4.543701283,1,NA,NA,0,NA,1,"nurses1",2.561938304,0.439569164,5.82829396,2.3e-08,1,0,"pos",0.854596793229565,118810.628730266,0,0,NA,0,0,0,0
"237",1138,"205.12253-579.6",2572,205.12253,579.6,89.16666667,71.25,50,17.91666667,14565.08316,22394.82937,153.7569619,3549.025101,NA,6812.197896,12540.89378,184.0946779,2331.054882,NA,917.2241015,995.8373353,108.5707772,601.5568312,NA,"0.835205904",3,42857.14286,"Multiple",205.1223058,1.09,"(3Z)-Hex-3-en-1-ylbenzoate","C13H16O2",204.11503,"M+H",10688.64053,8.581298053,"DTXSID3047554","DTXSID3047554","(3Z)-Hex-3-en-1-yl,benzoate",NA,"CC/C=C\CCOC(=O)c1ccccc1","[(Z)-hex-3-enyl] benzoate","C13H16O2",204.1150298,"",204.1150298,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.102634695,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.204984209,4.543701283,1,NA,NA,0,NA,1,"nurses1",2.413524402,0.43762778,5.515016437,1.1e-07,1,0,"pos",0.835205904124619,118810.628730266,0,0,NA,0,0,0,0
"238",1139,"205.12253-579.6",6662,205.12253,579.6,89.16666667,71.25,50,17.91666667,14565.08316,22394.82937,153.7569619,3549.025101,NA,6812.197896,12540.89378,184.0946779,2331.054882,NA,917.2241015,995.8373353,108.5707772,601.5568312,NA,"0.835205904",3,42857.14286,"Multiple",205.1223058,1.09,"(1-Hydroxycyclohexyl)(phenyl)methanone","C13H16O2",204.11503,"M+H",10688.64053,8.581298053,"DTXSID9044748","DTXSID9044748","(1-Hydroxycyclohexyl)(phenyl)methanone",NA,"O=C(c1ccccc1)C1(O)CCCCC1","(1-hydroxycyclohexyl)-phenylmethanone","C13H16O2",204.1150298,"",204.1150298,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.7295066,3.179692,1,NA,NA,0,NA,1,"nurses1",2.413524402,0.43762778,5.515016437,1.1e-07,1,0,"pos",0.835205904124619,118810.628730266,0,0,NA,0,0,0,0
"239",1140,"205.12253-579.6",6099,205.12253,579.6,89.16666667,71.25,50,17.91666667,14565.08316,22394.82937,153.7569619,3549.025101,NA,6812.197896,12540.89378,184.0946779,2331.054882,NA,917.2241015,995.8373353,108.5707772,601.5568312,NA,"0.835205904",3,42857.14286,"Multiple",205.1223058,1.09,"Phenethyltiglate","C13H16O2",204.11503,"M+H",10688.64053,8.581298053,"DTXSID8047684","DTXSID8047684","Phenethyl,tiglate",NA,"C/C=C(\C)C(=O)OCCc1ccccc1","2-phenylethyl (E)-2-methylbut-2-enoate","C13H16O2",204.1150298,"",204.1150298,"exposurepred","",NA,NA,NA,NA,NA,1,0.19287734,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.413524402,0.43762778,5.515016437,1.1e-07,1,0,"pos",0.835205904124619,118810.628730266,0,0,NA,0,0,0,0
"240",1141,"205.15901-639.7",6497,205.15901,639.7,100,90,25,10,20195.23996,13350.31776,66.10625962,17946.989,15509.02631,10656.0781,11858.66075,111.2854152,6767.541268,NA,39.21862021,76.92731392,196.1499755,0,NA,"0.594024469",3,33333.33333,"Multiple",205.1586913,1.55,"2-(25-dimethylphenyl)cyclohexanol","C14H20O",204.15142,"M+H",15425.65903,0.254242753,"DTXSID90278014","DTXSID90278014","2-(2,5-dimethylphenyl)cyclohexanol",NA,"Cc1ccc(C)c(C2CCCCC2O)c1","2-(2,5-dimethylphenyl)cyclohexan-1-ol","C14H20O",204.1514153,"",204.1514153,"exposurepred","",NA,NA,NA,NA,NA,1,0.471430489,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"nurses1",2.568735006,0.377496858,6.804652683,1.23e-10,1,0,"pos",0.594024468536107,118810.628730266,0,0,NA,0,0,0,0
"241",1142,"205.15901-639.7",6462,205.15901,639.7,100,90,25,10,20195.23996,13350.31776,66.10625962,17946.989,15509.02631,10656.0781,11858.66075,111.2854152,6767.541268,NA,39.21862021,76.92731392,196.1499755,0,NA,"0.594024469",3,33333.33333,"Multiple",205.1586913,1.55,"2-(4-Tert-Butylbenzyl)propionaldehyde","C14H20O",204.15142,"M+H",15425.65903,0.254242753,"DTXSID9026500","DTXSID9026500","2-(4-Tert-Butylbenzyl)propionaldehyde",NA,"CC(C=O)Cc1ccc(C(C)(C)C)cc1","3-(4-tert-butylphenyl)-2-methylpropanal","C14H20O",204.1514153,"",204.1514153,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.947385,15.1551,2,NA,NA,0,NA,1,"nurses1",2.568735006,0.377496858,6.804652683,1.23e-10,1,0,"pos",0.594024468536107,118810.628730266,0,0,NA,0,0,0,0
"242",1143,"205.15901-639.7",6867,205.15901,639.7,100,90,25,10,20195.23996,13350.31776,66.10625962,17946.989,15509.02631,10656.0781,11858.66075,111.2854152,6767.541268,NA,39.21862021,76.92731392,196.1499755,0,NA,"0.594024469",3,33333.33333,"Multiple",205.1586913,1.55,"Bornelone","C14H20O",204.15142,"M+H",15425.65903,0.254242753,"DTXSID9057688","DTXSID9057688","Bornelone",NA,"CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C","(E,5Z)-5-(3,3-dimethyl-2-bicyclo[2.2.1]heptanylidene)pent-3-en-2-one","C14H20O",204.1514153,"",204.1514153,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.154358492,2.760986813,2,NA,NA,0,NA,1,"nurses1",2.568735006,0.377496858,6.804652683,1.23e-10,1,0,"pos",0.594024468536107,118810.628730266,0,0,NA,0,0,0,0
"243",1144,"205.15904-644.7",6867,205.15904,644.7,100,91.25,91.66666667,8.75,23329.28254,14347.48381,61.49989305,21700.91469,18461.46276,13217.09284,14865.94974,112.4751858,9065.495186,NA,596.5288113,384.2715218,64.41793162,582.5011155,NA,"0.546786321",3,33333.33333,"Multiple",205.1586913,1.7,"Bornelone","C14H20O",204.15142,"M+H",18273.18769,3.264503278,"DTXSID9057688","DTXSID9057688","Bornelone",NA,"CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C","(E,5Z)-5-(3,3-dimethyl-2-bicyclo[2.2.1]heptanylidene)pent-3-en-2-one","C14H20O",204.1514153,"",204.1514153,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.154358492,2.760986813,2,NA,NA,0,NA,0,"nurses1",2.450957824,0.369927797,6.625503248,3.33e-10,1,0,"pos",0.546786321023352,118810.628730266,0,0,NA,0,0,0,0
"244",1145,"205.15904-644.7",6462,205.15904,644.7,100,91.25,91.66666667,8.75,23329.28254,14347.48381,61.49989305,21700.91469,18461.46276,13217.09284,14865.94974,112.4751858,9065.495186,NA,596.5288113,384.2715218,64.41793162,582.5011155,NA,"0.546786321",3,33333.33333,"Multiple",205.1586913,1.7,"2-(4-Tert-Butylbenzyl)propionaldehyde","C14H20O",204.15142,"M+H",18273.18769,3.264503278,"DTXSID9026500","DTXSID9026500","2-(4-Tert-Butylbenzyl)propionaldehyde",NA,"CC(C=O)Cc1ccc(C(C)(C)C)cc1","3-(4-tert-butylphenyl)-2-methylpropanal","C14H20O",204.1514153,"",204.1514153,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.947385,15.1551,2,NA,NA,0,NA,0,"nurses1",2.450957824,0.369927797,6.625503248,3.33e-10,1,0,"pos",0.546786321023352,118810.628730266,0,0,NA,0,0,0,0
"245",1146,"205.15904-644.7",6497,205.15904,644.7,100,91.25,91.66666667,8.75,23329.28254,14347.48381,61.49989305,21700.91469,18461.46276,13217.09284,14865.94974,112.4751858,9065.495186,NA,596.5288113,384.2715218,64.41793162,582.5011155,NA,"0.546786321",3,33333.33333,"Multiple",205.1586913,1.7,"2-(25-dimethylphenyl)cyclohexanol","C14H20O",204.15142,"M+H",18273.18769,3.264503278,"DTXSID90278014","DTXSID90278014","2-(2,5-dimethylphenyl)cyclohexanol",NA,"Cc1ccc(C)c(C2CCCCC2O)c1","2-(2,5-dimethylphenyl)cyclohexan-1-ol","C14H20O",204.1514153,"",204.1514153,"exposurepred","",NA,NA,NA,NA,NA,1,0.471430489,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",2.450957824,0.369927797,6.625503248,3.33e-10,1,0,"pos",0.546786321023352,118810.628730266,0,0,NA,0,0,0,0
"246",1147,"205.19508-696",5716,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"beta-Caryophyllene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID8024739","DTXSID8024739","beta-Caryophyllene",NA,"C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C","(1R,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.742394,19.86629,2,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"247",1148,"205.19508-696",6754,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"Longifolene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID9047045","DTXSID9047045","Longifolene",NA,"C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C","(1R,2S,7S,9S)-3,3,7-trimethyl-8-methylidenetricyclo[5.4.0.02,9]undecane","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.449406323,4.564813267,2,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"248",1149,"205.19508-696",6915,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"159-Cyclododecatriene1510-trimethyl-","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID9066679","DTXSID9066679","1,5,9-Cyclododecatriene,,1,5,10-trimethyl-",NA,"CC1=CCCC=C(C)CCC(C)=CCC1","1,5,10-trimethylcyclododeca-1,5,9-triene","C15H24",204.1878008,"",204.1878008,"exposurepred","",NA,NA,NA,NA,NA,1,1.088067983,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"249",1150,"205.19508-696",1089,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"(-)-Isolongifolene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID1044518","DTXSID1044518","(-)-Isolongifolene",NA,"CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3","(1R,8S)-2,2,7,7-tetramethyltricyclo[6.2.1.01,6]undec-5-ene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.664297045,10.17551551,4,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"250",1151,"205.19508-696",501,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"(-)-alpha-Cedrene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID0047032","DTXSID0047032","(-)-alpha-Cedrene",NA,"CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C","(1S,2R,5S,7S)-2,6,6,8-tetramethyltricyclo[5.3.1.01,5]undec-8-ene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.429812789,5.375114377,2,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"251",1152,"205.19508-696",3080,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"135-Triisopropylbenzene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID4041232","DTXSID4041232","1,3,5-Triisopropylbenzene",NA,"CC(C)c1cc(C(C)C)cc(C(C)C)c1","1,3,5-tri(propan-2-yl)benzene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.9065256,4.901019,1,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"252",1153,"205.19508-696",6069,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"Valencene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID8047052","DTXSID8047052","Valencene",NA,"C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1","(3R,4aS,5R)-4a,5-dimethyl-3-prop-1-en-2-yl-2,3,4,5,6,7-hexahydro-1H-naphthalene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-2.287148636,6.642966305,3,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"253",1154,"205.19508-696",6755,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"trans-beta-Farnesene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID9047049","DTXSID9047049","trans-beta-Farnesene",NA,"C=CC(=C)CC/C=C(\C)CCC=C(C)C","(6E)-7,11-dimethyl-3-methylidenedodeca-1,6,10-triene","C15H24",204.1878008,"",204.1878008,"exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,14.88350582,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.784328425,5.357114776,11,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"254",1155,"205.19508-696",3220,205.19508,696,99.16666667,93.75,58.33333333,5.416666667,5617.896224,5119.524707,91.12885861,3392.286413,NA,4356.044769,4424.12032,101.5627835,2858.064252,NA,2345.299558,3369.877157,143.6864279,132.8555957,NA,"0.897266257",2,10,"Multiple",205.1950768,0.02,"alpha-Farnesene","C15H24",204.1878,"M+H",4986.970497,47.02854286,"DTXSID4047202","DTXSID4047202","alpha-Farnesene",NA,"C=C/C(C)=C/C/C=C(\C)CCC=C(C)C","(3E,6E)-3,7,11-trimethyldodeca-1,3,6,10-tetraene","C15H24",204.1878008,"",204.1878008,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.071306165,5.956003021,1,NA,NA,0,NA,0,"nurses1",1.110072076,0.293159075,3.786586097,0.000203583,1,0,"pos",0.897266257083236,118810.628730266,0,0,NA,0,0,0,0
"255",1190,"209.15383-528.7",6901,209.15383,528.7,100,100,100,0,11830.05847,6447.129235,54.4978645,9688.16855,10131.87705,22606.92771,79859.29567,353.2514312,7797.432014,8335.844139,5693.663152,6283.674495,110.3625966,3124.043497,3379.349366,"0.154275",3,37762.23776,"Multiple",209.1536059,1.07,"Peroxide11-dimethylethyl1-methyl-1-phenylethyl","C13H20O2",208.14633,"M+H",17218.49309,33.06713964,"DTXSID9063039","DTXSID9063039","Peroxide,,1,1-dimethylethyl,1-methyl-1-phenylethyl",NA,"CC(C)(C)OOC(C)(C)c1ccccc1","2-tert-butylperoxypropan-2-ylbenzene","C13H20O2",208.1463299,"",208.1463299,"exposurepred","",NA,NA,NA,NA,NA,1,1.460825532,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"nurses1",0.301139186,0.116949779,2.57494446,0.010770357,1,0,"pos",0.154274999863044,118810.628730266,0,0,NA,0,0,0,0
"256",1191,"209.15383-528.7",4024,209.15383,528.7,100,100,100,0,11830.05847,6447.129235,54.4978645,9688.16855,10131.87705,22606.92771,79859.29567,353.2514312,7797.432014,8335.844139,5693.663152,6283.674495,110.3625966,3124.043497,3379.349366,"0.154275",3,37762.23776,"Multiple",209.1536059,1.07,"Isobornylacrylate","C13H20O2",208.14633,"M+H",17218.49309,33.06713964,"DTXSID5052250","DTXSID5052250","Isobornyl,acrylate",NA,"C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C","[(1R,2R,4R)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] prop-2-enoate","C13H20O2",208.1463299,"",208.1463299,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.879686267,4.588544622,4,NA,NA,0,NA,0,"nurses1",0.301139186,0.116949779,2.57494446,0.010770357,1,0,"pos",0.154274999863044,118810.628730266,0,0,NA,0,0,0,0
