,featureid,ID,mz,time,DF_n,DF_ow,DF_blank,DF_diff,mean_N,sd_N,cv_N,median_N,gMean_N,mean_OW,sd_OW,cv_OW,median_OW,gMean_OW,mean_FB,sd_FB,cv_FB,median_FB,gMean_FB,CV_N/CV_OW,Confidence,score,MatchCategory,theoretical.mz,delta_ppm,name_cleaned.x,Formula,MonoisotopicMass,Adduct,mean_N_OW,percent_FB,DB_name,DTXSID,name_original,select for fragmentation,SMILES_cleaned,name_cleaned.y,formula_cleaned,Molweight_cleaned,parent_id,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most.comon.and.haz,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin,phthalate,carcino,DF_high_N,term,estimate,std.error,statistic,p.value,higher_intensity_N,metabolite,ESI
205,127.11156-302.8,3469,127.11156,302.8,100,100,100,0,14852.06379,9806.028589,66.02468672,12045.60503,12851.20347,17375.66978,18675.64456,107.4815809,11287.94143,12656.27832,19465.76509,13810.12284,70.9456976,13127.64143,16185.12975,0.614288385,3,534.6534653,Multiple,127.1117411,1.42,6-Methyl-5-hepten-2-one,C8H14O,126.10447,M+H,16113.86678,120.8013282,DTXSID5021629,DTXSID5021629,6-Methyl-5-hepten-2-one,,CC(=O)CCC=C(C)C,6-methylhept-5-en-2-one,C8H14O,126.1044651,,126.1044651,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.201131198,2.542144557,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
206,127.11156-302.8,3930,127.11156,302.8,100,100,100,0,14852.06379,9806.028589,66.02468672,12045.60503,12851.20347,17375.66978,18675.64456,107.4815809,11287.94143,12656.27832,19465.76509,13810.12284,70.9456976,13127.64143,16185.12975,0.614288385,3,534.6534653,Multiple,127.1117411,1.42,1-Octen-3-one,C8H14O,126.10447,M+H,16113.86678,120.8013282,DTXSID5047162,DTXSID5047162,1-Octen-3-one,,C=CC(=O)CCCCC,oct-1-en-3-one,C8H14O,126.1044651,,126.1044651,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.47060565,1.936785205,3,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
207,127.11156-302.8,4491,127.11156,302.8,100,100,100,0,14852.06379,9806.028589,66.02468672,12045.60503,12851.20347,17375.66978,18675.64456,107.4815809,11287.94143,12656.27832,19465.76509,13810.12284,70.9456976,13127.64143,16185.12975,0.614288385,3,534.6534653,Multiple,127.1117411,1.42,35-Dimethyl-1-hexyn-3-ol,C8H14O,126.10447,M+H,16113.86678,120.8013282,DTXSID6041472,DTXSID6041472,"3,5-Dimethyl-1-hexyn-3-ol",,C#CC(C)(O)CC(C)C,"3,5-dimethylhex-1-yn-3-ol",C8H14O,126.1044651,,126.1044651,exposurepred,,NA,NA,NA,NA,NA,1,88.59579024,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
208,127.11156-302.8,4916,127.11156,302.8,100,100,100,0,14852.06379,9806.028589,66.02468672,12045.60503,12851.20347,17375.66978,18675.64456,107.4815809,11287.94143,12656.27832,19465.76509,13810.12284,70.9456976,13127.64143,16185.12975,0.614288385,3,534.6534653,Multiple,127.1117411,1.42,1-Octyn-3-ol,C8H14O,126.10447,M+H,16113.86678,120.8013282,DTXSID7022124,DTXSID7022124,1-Octyn-3-ol,,C#CC(O)CCCCC,oct-1-yn-3-ol,C8H14O,126.1044651,,126.1044651,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.937703,1.404965,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
209,128.10676-115.8,1022,128.10676,115.8,100,100,100,0,14639.18059,28108.90957,192.0114955,2937.463969,3554.500041,9042.229812,15540.88162,171.8700137,2541.253438,2895.733504,252636.4868,171033.0267,67.69925788,233442.007,165382.5579,1.117190203,3,49541.2844,Unique,128.10699,1.8,tert-Butylacrylamide,C7H13NO,127.09971,M+H,11840.7052,2133.627031,DTXSID1040114,DTXSID1040114,tert-Butylacrylamide,,C=CC(=O)NC(C)(C)C,N-tert-butylprop-2-enamide,C7H13NO,127.099714,,127.099714,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.481149682,3.64040741,5,NA,,0,NA,0,nurses1,0.242596219,0.136608707,1.775847417,0.077325646,1,0,pos
210,130.0649-230.3,761,130.0649,230.3,100,100,100,0,65021.4079,57752.99267,88.82150439,48890.69325,48317.82336,95618.95893,80179.08636,83.85270793,75304.62077,68902.50079,8739.665409,2271.982081,25.99621352,8247.161489,8478.759491,1.059256243,3,38368.42105,Multiple,130.0651252,1.73,Quinoline,C9H7N,129.05785,M+H,80320.18341,10.88103268,DTXSID1021798,DTXSID1021798,Quinoline,,c1ccc2ncccc2c1,quinoline,C9H7N,129.0578492,,129.0578492,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,2.439061412,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.6010183,2.67763,1,NA,,0,NA,0,nurses1,-0.507682692,0.160185126,-3.169349765,0.001775492,0,0,pos
211,130.0649-230.3,5962,130.0649,230.3,100,100,100,0,65021.4079,57752.99267,88.82150439,48890.69325,48317.82336,95618.95893,80179.08636,83.85270793,75304.62077,68902.50079,8739.665409,2271.982081,25.99621352,8247.161489,8478.759491,1.059256243,3,38368.42105,Multiple,130.0651252,1.73,(2E)-3-Phenylprop-2-enenitrile,C9H7N,129.05785,M+H,80320.18341,10.88103268,DTXSID8044385,DTXSID8044385,(2E)-3-Phenylprop-2-enenitrile,,N#C/C=C/c1ccccc1,(E)-3-phenylprop-2-enenitrile,C9H7N,129.0578492,,129.0578492,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.756678842,2.904968711,2,NA,,0,NA,0,nurses1,-0.507682692,0.160185126,-3.169349765,0.001775492,0,0,pos
212,130.0649-234.3,761,130.0649,234.3,100,100,100,0,52970.48395,49275.04967,93.02359729,36496.31052,39278.60496,78009.06463,62783.70767,80.48257977,53106.27381,56724.73858,8301.82477,2265.268256,27.28638966,7989.987656,8021.31383,1.155822758,3,38368.42105,Multiple,130.0651252,1.73,Quinoline,C9H7N,129.05785,M+H,65489.77429,12.67652066,DTXSID1021798,DTXSID1021798,Quinoline,,c1ccc2ncccc2c1,quinoline,C9H7N,129.0578492,,129.0578492,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,2.439061412,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.6010183,2.67763,1,NA,,0,NA,0,nurses1,-0.542445091,0.161604917,-3.356612549,0.000949387,0,0,pos
213,130.0649-234.3,5962,130.0649,234.3,100,100,100,0,52970.48395,49275.04967,93.02359729,36496.31052,39278.60496,78009.06463,62783.70767,80.48257977,53106.27381,56724.73858,8301.82477,2265.268256,27.28638966,7989.987656,8021.31383,1.155822758,3,38368.42105,Multiple,130.0651252,1.73,(2E)-3-Phenylprop-2-enenitrile,C9H7N,129.05785,M+H,65489.77429,12.67652066,DTXSID8044385,DTXSID8044385,(2E)-3-Phenylprop-2-enenitrile,,N#C/C=C/c1ccccc1,(E)-3-phenylprop-2-enenitrile,C9H7N,129.0578492,,129.0578492,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.756678842,2.904968711,2,NA,,0,NA,0,nurses1,-0.542445091,0.161604917,-3.356612549,0.000949387,0,0,pos
214,130.06494-225.3,5962,130.06494,225.3,100,100,100,0,66585.49021,60484.01599,90.83663092,51148.83276,48941.03882,103106.3844,111890.738,108.5196991,85618.30651,69682.96795,9095.101233,2354.65293,25.88924377,8701.230123,8831.194773,0.837051998,3,38368.42105,Multiple,130.0651252,1.42,(2E)-3-Phenylprop-2-enenitrile,C9H7N,129.05785,M+H,84845.93729,10.71954831,DTXSID8044385,DTXSID8044385,(2E)-3-Phenylprop-2-enenitrile,,N#C/C=C/c1ccccc1,(E)-3-phenylprop-2-enenitrile,C9H7N,129.0578492,,129.0578492,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.756678842,2.904968711,2,NA,,0,NA,0,nurses1,-0.49371697,0.158055469,-3.123694316,0.002059641,0,0,pos
215,130.06494-225.3,761,130.06494,225.3,100,100,100,0,66585.49021,60484.01599,90.83663092,51148.83276,48941.03882,103106.3844,111890.738,108.5196991,85618.30651,69682.96795,9095.101233,2354.65293,25.88924377,8701.230123,8831.194773,0.837051998,3,38368.42105,Multiple,130.0651252,1.42,Quinoline,C9H7N,129.05785,M+H,84845.93729,10.71954831,DTXSID1021798,DTXSID1021798,Quinoline,,c1ccc2ncccc2c1,quinoline,C9H7N,129.0578492,,129.0578492,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,2.439061412,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.6010183,2.67763,1,NA,,0,NA,0,nurses1,-0.49371697,0.158055469,-3.123694316,0.002059641,0,0,pos
216,130.15882-245.8,84,130.15882,245.8,100,100,100,0,117179.2701,142360.5267,121.4895148,68947.95766,84244.86728,115559.0119,100129.2757,86.64774309,81482.44181,92301.1968,508779.489,656312.1684,128.9973717,232007.6047,321804.3716,1.402108242,3,47928.99408,Multiple,130.1590256,1.58,244-Trimethyl-2-pentanamine,C8H19N,129.15175,M+H,116369.141,437.2116909,DTXSID0021886,DTXSID0021886,"2,4,4-Trimethyl-2-pentanamine",,CC(C)(C)CC(C)(C)N,"2,4,4-trimethylpentan-2-amine",C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.762865997,2.407660331,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
217,130.15882-245.8,2913,130.15882,245.8,100,100,100,0,117179.2701,142360.5267,121.4895148,68947.95766,84244.86728,115559.0119,100129.2757,86.64774309,81482.44181,92301.1968,508779.489,656312.1684,128.9973717,232007.6047,321804.3716,1.402108242,3,47928.99408,Multiple,130.1590256,1.58,2-Ethylhexylamine,C8H19N,129.15175,M+H,116369.141,437.2116909,DTXSID4025298,DTXSID4025298,2-Ethylhexylamine,,CCCCC(CC)CN,2-ethylhexan-1-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,3.099763569,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
218,130.15882-245.8,3577,130.15882,245.8,100,100,100,0,117179.2701,142360.5267,121.4895148,68947.95766,84244.86728,115559.0119,100129.2757,86.64774309,81482.44181,92301.1968,508779.489,656312.1684,128.9973717,232007.6047,321804.3716,1.402108242,3,47928.99408,Multiple,130.1590256,1.58,Diisobutylamine,C8H19N,129.15175,M+H,116369.141,437.2116909,DTXSID5025079,DTXSID5025079,Diisobutylamine,,CC(C)CNCC(C)C,2-methyl-N-(2-methylpropyl)propan-1-amine,C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.89080096,2.052980118,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
219,130.15882-245.8,6216,130.15882,245.8,100,100,100,0,117179.2701,142360.5267,121.4895148,68947.95766,84244.86728,115559.0119,100129.2757,86.64774309,81482.44181,92301.1968,508779.489,656312.1684,128.9973717,232007.6047,321804.3716,1.402108242,3,47928.99408,Multiple,130.1590256,1.58,2-PropanamineN-ethyl-N-(1-methylethyl)-,C8H19N,129.15175,M+H,116369.141,437.2116909,DTXSID8064561,DTXSID8064561,"2-Propanamine,,N-ethyl-N-(1-methylethyl)-",,CCN(C(C)C)C(C)C,N-ethyl-N-propan-2-ylpropan-2-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,0.173579586,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
220,130.15887-242,3577,130.15887,242,100,100,100,0,119293.0822,144856.6182,121.4291856,65756.89371,83926.36766,118485.1817,105674.3237,89.18779733,80588.10462,91591.77267,543263.8679,725572.1986,133.5579709,229927.7307,330663.9354,1.361499995,3,47928.99408,Multiple,130.1590256,1.2,Diisobutylamine,C8H19N,129.15175,M+H,118889.1319,456.9499828,DTXSID5025079,DTXSID5025079,Diisobutylamine,,CC(C)CNCC(C)C,2-methyl-N-(2-methylpropyl)propan-1-amine,C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.89080096,2.052980118,1,NA,,0,NA,0,nurses1,-0.159439425,0.095276749,-1.673434768,0.09585337,0,0,pos
221,130.15887-242,2913,130.15887,242,100,100,100,0,119293.0822,144856.6182,121.4291856,65756.89371,83926.36766,118485.1817,105674.3237,89.18779733,80588.10462,91591.77267,543263.8679,725572.1986,133.5579709,229927.7307,330663.9354,1.361499995,3,47928.99408,Multiple,130.1590256,1.2,2-Ethylhexylamine,C8H19N,129.15175,M+H,118889.1319,456.9499828,DTXSID4025298,DTXSID4025298,2-Ethylhexylamine,,CCCCC(CC)CN,2-ethylhexan-1-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,3.099763569,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.159439425,0.095276749,-1.673434768,0.09585337,0,0,pos
222,130.15887-242,6216,130.15887,242,100,100,100,0,119293.0822,144856.6182,121.4291856,65756.89371,83926.36766,118485.1817,105674.3237,89.18779733,80588.10462,91591.77267,543263.8679,725572.1986,133.5579709,229927.7307,330663.9354,1.361499995,3,47928.99408,Multiple,130.1590256,1.2,2-PropanamineN-ethyl-N-(1-methylethyl)-,C8H19N,129.15175,M+H,118889.1319,456.9499828,DTXSID8064561,DTXSID8064561,"2-Propanamine,,N-ethyl-N-(1-methylethyl)-",,CCN(C(C)C)C(C)C,N-ethyl-N-propan-2-ylpropan-2-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,0.173579586,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.159439425,0.095276749,-1.673434768,0.09585337,0,0,pos
223,130.15887-242,84,130.15887,242,100,100,100,0,119293.0822,144856.6182,121.4291856,65756.89371,83926.36766,118485.1817,105674.3237,89.18779733,80588.10462,91591.77267,543263.8679,725572.1986,133.5579709,229927.7307,330663.9354,1.361499995,3,47928.99408,Multiple,130.1590256,1.2,244-Trimethyl-2-pentanamine,C8H19N,129.15175,M+H,118889.1319,456.9499828,DTXSID0021886,DTXSID0021886,"2,4,4-Trimethyl-2-pentanamine",,CC(C)(C)CC(C)(C)N,"2,4,4-trimethylpentan-2-amine",C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.762865997,2.407660331,1,NA,,0,NA,0,nurses1,-0.159439425,0.095276749,-1.673434768,0.09585337,0,0,pos
224,130.15891-238.9,3577,130.15891,238.9,100,100,100,0,112397.2604,142046.6648,126.3791166,61123.98727,77345.60653,111308.0439,99868.06536,89.72223558,72930.19053,85049.34784,508020.2076,662659.8856,130.4396706,219199.8639,314688.6652,1.408559604,3,47928.99408,Multiple,130.1590256,0.89,Diisobutylamine,C8H19N,129.15175,M+H,111852.6522,454.1870021,DTXSID5025079,DTXSID5025079,Diisobutylamine,,CC(C)CNCC(C)C,2-methyl-N-(2-methylpropyl)propan-1-amine,C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.89080096,2.052980118,1,NA,,0,NA,0,nurses1,-0.173672821,0.09557196,-1.817194296,0.070730351,0,0,pos
225,130.15891-238.9,6216,130.15891,238.9,100,100,100,0,112397.2604,142046.6648,126.3791166,61123.98727,77345.60653,111308.0439,99868.06536,89.72223558,72930.19053,85049.34784,508020.2076,662659.8856,130.4396706,219199.8639,314688.6652,1.408559604,3,47928.99408,Multiple,130.1590256,0.89,2-PropanamineN-ethyl-N-(1-methylethyl)-,C8H19N,129.15175,M+H,111852.6522,454.1870021,DTXSID8064561,DTXSID8064561,"2-Propanamine,,N-ethyl-N-(1-methylethyl)-",,CCN(C(C)C)C(C)C,N-ethyl-N-propan-2-ylpropan-2-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,0.173579586,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.173672821,0.09557196,-1.817194296,0.070730351,0,0,pos
226,130.15891-238.9,2913,130.15891,238.9,100,100,100,0,112397.2604,142046.6648,126.3791166,61123.98727,77345.60653,111308.0439,99868.06536,89.72223558,72930.19053,85049.34784,508020.2076,662659.8856,130.4396706,219199.8639,314688.6652,1.408559604,3,47928.99408,Multiple,130.1590256,0.89,2-Ethylhexylamine,C8H19N,129.15175,M+H,111852.6522,454.1870021,DTXSID4025298,DTXSID4025298,2-Ethylhexylamine,,CCCCC(CC)CN,2-ethylhexan-1-amine,C8H19N,129.1517496,,129.1517496,exposurepred,,NA,NA,NA,NA,NA,1,3.099763569,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,nurses1,-0.173672821,0.09557196,-1.817194296,0.070730351,0,0,pos
227,130.15891-238.9,84,130.15891,238.9,100,100,100,0,112397.2604,142046.6648,126.3791166,61123.98727,77345.60653,111308.0439,99868.06536,89.72223558,72930.19053,85049.34784,508020.2076,662659.8856,130.4396706,219199.8639,314688.6652,1.408559604,3,47928.99408,Multiple,130.1590256,0.89,244-Trimethyl-2-pentanamine,C8H19N,129.15175,M+H,111852.6522,454.1870021,DTXSID0021886,DTXSID0021886,"2,4,4-Trimethyl-2-pentanamine",,CC(C)(C)CC(C)(C)N,"2,4,4-trimethylpentan-2-amine",C8H19N,129.1517496,,129.1517496,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-4.762865997,2.407660331,1,NA,,0,NA,0,nurses1,-0.173672821,0.09557196,-1.817194296,0.070730351,0,0,pos
228,132.07667-62,3487,132.07667,62,100,100,91.66666667,0,104273.6709,65411.19936,62.73031227,86234.11574,82080.77928,108538.4424,64182.65277,59.13356721,88133.4946,91416.21942,1592.793749,1005.128156,63.10472761,1426.783486,NA,1.060824084,2,10,Unique,132.0767525,0.62,N-ETHYL-N-METHYL-N-NITROSOUREA,C4H9N3O2,131.06948,M+H,106406.0566,1.496901398,DTXSID50222775,DTXSID50222775,N-ETHYL-N'-METHYL-N-NITROSOUREA,,CCN(N=O)C(=O)NC,1-ethyl-3-methyl-1-nitrosourea,C4H9N3O2,131.0694765,,131.0694765,MC,,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,1,0,nurses1,-0.172421695,0.103645087,-1.663578089,0.097811301,0,0,pos
229,132.07686-146.9,3487,132.07686,146.9,100,100,83.33333333,0,19500.15866,13776.65116,70.64891829,16692.59775,15347.99473,16290.08721,10047.41616,61.67809929,15185.07806,13782.95882,895.7282389,983.6611256,109.8169158,339.3746558,NA,1.145445776,2,10,Unique,132.0767525,0.81,N-ETHYL-N-METHYL-N-NITROSOUREA,C4H9N3O2,131.06948,M+H,17895.12293,5.005432163,DTXSID50222775,DTXSID50222775,N-ETHYL-N'-METHYL-N-NITROSOUREA,,CCN(N=O)C(=O)NC,1-ethyl-3-methyl-1-nitrosourea,C4H9N3O2,131.0694765,,131.0694765,MC,,NA,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,1,0,NA,0,NA,NA,NA,0,0,pos
230,132.10183-85.1,14,132.10183,85.1,100,100,100,0,596724.185,261094.9216,43.75470748,567098.0689,542538.534,605202.6975,304390.3624,50.2956057,524351.5624,540724.755,2256.423678,2386.215887,105.7521205,1073.199715,1182.957841,0.869950901,3,40165.28926,Multiple,132.1019047,0.57,6-Aminocaproicacid,C6H13NO2,131.09463,M+H,600963.4413,0.375467711,DTXSID0020070,DTXSID0020070,"6-Aminocaproic,acid",,NCCCCCC(=O)O,6-aminohexanoic acid,C6H13NO2,131.0946287,,131.0946287,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.297221397,5.333237175,4,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
231,132.10183-85.1,1444,132.10183,85.1,100,100,100,0,596724.185,261094.9216,43.75470748,567098.0689,542538.534,605202.6975,304390.3624,50.2956057,524351.5624,540724.755,2256.423678,2386.215887,105.7521205,1073.199715,1182.957841,0.869950901,3,40165.28926,Multiple,132.1019047,0.57,4-(2-Hydroxyethyl)morpholine,C6H13NO2,131.09463,M+H,600963.4413,0.375467711,DTXSID2022090,DTXSID2022090,4-(2-Hydroxyethyl)morpholine,2,OCCN1CCOCC1,2-morpholin-4-ylethanol,C6H13NO2,131.0946287,,131.0946287,"exposurepred, VBtoxcast",,NA,NA,NA,NA,NA,1,0.26001824,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.034251952,5.957155237,8,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
232,132.10183-85.1,1849,132.10183,85.1,100,100,100,0,596724.185,261094.9216,43.75470748,567098.0689,542538.534,605202.6975,304390.3624,50.2956057,524351.5624,540724.755,2256.423678,2386.215887,105.7521205,1073.199715,1182.957841,0.869950901,3,40165.28926,Multiple,132.1019047,0.57,DL-Isoleucine,C6H13NO2,131.09463,M+H,600963.4413,0.375467711,DTXSID2046882,DTXSID2046882,DL-Isoleucine,,CC[C@H](C)[C@H](N)C(=O)O,"(2S,3S)-2-amino-3-methylpentanoic acid",C6H13NO2,131.0946287,,131.0946287,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.507395724,1.610177978,3,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
233,132.10183-85.1,1972,132.10183,85.1,100,100,100,0,596724.185,261094.9216,43.75470748,567098.0689,542538.534,605202.6975,304390.3624,50.2956057,524351.5624,540724.755,2256.423678,2386.215887,105.7521205,1073.199715,1182.957841,0.869950901,3,40165.28926,Multiple,132.1019047,0.57,Sodium6-aminohexanoate,C6H13NO2,131.09463,M+H,600963.4413,0.375467711,DTXSID2064600,DTXSID2064600,"Sodium,6-aminohexanoate",2,NCCCCCC(=O)O,6-aminohexanoic acid,C6H13NO2,131.0946287,,131.0946287,exposurepred,,NA,NA,NA,NA,NA,1,1.095087096,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
234,132.10183-85.1,4623,132.10183,85.1,100,100,100,0,596724.185,261094.9216,43.75470748,567098.0689,542538.534,605202.6975,304390.3624,50.2956057,524351.5624,540724.755,2256.423678,2386.215887,105.7521205,1073.199715,1182.957841,0.869950901,3,40165.28926,Multiple,132.1019047,0.57,D-Leucine,C6H13NO2,131.09463,M+H,600963.4413,0.375467711,DTXSID6046347,DTXSID6046347,D-Leucine,,CC(C)C[C@@H](N)C(=O)O,(2R)-2-amino-4-methylpentanoic acid,C6H13NO2,131.0946287,,131.0946287,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-1.067534077,1.16433967,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
235,133.10095-323.4,3576,133.10095,323.4,100,100,100,0,8477.68205,2634.700253,31.07807344,8311.206097,8062.070013,8255.624834,4489.540373,54.38159392,7053.841229,7136.414711,7032.200317,3461.979302,49.23038516,6201.626773,6423.90113,0.571481474,2,10,Multiple,133.1011764,1.7,Dicyclopentadiene,C10H12,132.0939,M+H,8366.653442,84.05033585,DTXSID5025023,DTXSID5025023,Dicyclopentadiene,,C1=CC2C3C=CC(C3)C2C1,"tricyclo[5.2.1.02,6]deca-3,8-diene",C10H12,132.0939004,,132.0939004,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.500729,28.67351,3,NA,,0,NA,0,nurses1,0.184318838,0.091943884,2.004688396,0.04638672,1,0,pos
236,133.10095-323.4,887,133.10095,323.4,100,100,100,0,8477.68205,2634.700253,31.07807344,8311.206097,8062.070013,8255.624834,4489.540373,54.38159392,7053.841229,7136.414711,7032.200317,3461.979302,49.23038516,6201.626773,6423.90113,0.571481474,2,10,Multiple,133.1011764,1.7,Tetralin,C10H12,132.0939,M+H,8366.653442,84.05033585,DTXSID1026118,DTXSID1026118,Tetralin,,c1ccc2c(c1)CCCC2,"1,2,3,4-tetrahydronaphthalene",C10H12,132.0939004,,132.0939004,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.711205411,44.82202668,1,NA,,0,NA,0,nurses1,0.184318838,0.091943884,2.004688396,0.04638672,1,0,pos
237,133.10118-1154.5,887,133.10118,1154.5,25.83333333,28.75,0,-2.916666667,1952.565134,4101.012745,210.0320585,0,NA,2186.474603,4372.565548,199.9824531,0,NA,0,0,NA,0,NA,1.050252436,2,10,Multiple,133.1011764,0.03,Tetralin,C10H12,132.0939,M+H,2069.519869,0,DTXSID1026118,DTXSID1026118,Tetralin,,c1ccc2c(c1)CCCC2,"1,2,3,4-tetrahydronaphthalene",C10H12,132.0939004,,132.0939004,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-3.711205411,44.82202668,1,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
238,133.10118-1154.5,3576,133.10118,1154.5,25.83333333,28.75,0,-2.916666667,1952.565134,4101.012745,210.0320585,0,NA,2186.474603,4372.565548,199.9824531,0,NA,0,0,NA,0,NA,1.050252436,2,10,Multiple,133.1011764,0.03,Dicyclopentadiene,C10H12,132.0939,M+H,2069.519869,0,DTXSID5025023,DTXSID5025023,Dicyclopentadiene,,C1=CC2C3C=CC(C3)C2C1,"tricyclo[5.2.1.02,6]deca-3,8-diene",C10H12,132.0939004,,132.0939004,VBtoxcast,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,-2.500729,28.67351,3,NA,,0,NA,0,NA,0,NA,NA,NA,0,0,pos
