"","parent_id","DB_name","is_metab","DTXSID","name_original","name_cleaned","formula","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin"
"467",NA,"DTXSID0046145",0,"DTXSID0046145","Clobenzorex,hydrochloride","N-[(2-chlorophenyl)methyl]-1-phenylpropan-2-amine","C16H19Cl2N","C16H19Cl2N","259.112777","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.021772199","4.270757578","1","",""
"468",NA,"DTXSID0046191",0,"DTXSID0046191","Benzoclidine","1-azabicyclo[2.2.2]octan-3-yl benzoate","C14H17NO2","C14H17NO2","231.125929","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.906154435","1.29863898","1","",""
"469",NA,"DTXSID0046220",0,"DTXSID0046220","Benmoxin","N'-(1-phenylethyl)benzohydrazide","C15H16N2O","C15H16N2O","240.126263","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.022511","3.926202","3","",""
"470",NA,"DTXSID0046222",0,"DTXSID0046222","Fomocaine","4-[3-[4-(phenoxymethyl)phenyl]propyl]morpholine","C20H25NO2","C20H25NO2","311.188529","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.788293219","4.298046985","3","",""
"471",NA,"DTXSID0046224",0,"DTXSID0046224","alpha-L-Lyxo-hex-5-ulofuranosyl,alpha-D-glucopyranoside","(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R)-3,4,5-trihydroxy-2-(hydroxymethyl)oxolan-2-yl]oxyoxane-3,4,5-triol","C11H20O11","C11H20O11","328.100561","exposurepred","","","","","","","1","0.243798433","","","","","","","","","","","","","","","",""
"472",NA,"DTXSID0046226",0,"DTXSID0046226","Nifursol","2-hydroxy-3,5-dinitro-N-[(Z)-(5-nitrofuran-2-yl)methylideneamino]benzamide","C12H7N5O9","C12H7N5O9","365.024377","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.173304934","5.306644934","2","",""
"473",NA,"DTXSID0046270",0,"DTXSID0046270","Butamirate,citrate","-","C24H37NO10","C24H37NO10","-","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.73029","3.351629","1","",""
"474",NA,"DTXSID0046272",0,"DTXSID0046272","Salinazid","N-[(Z)-(2-hydroxyphenyl)methylideneamino]pyridine-4-carboxamide","C13H11N3O2","C13H11N3O2","241.085127","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.489995723","5.597169246","3","",""
"475",NA,"DTXSID0046274",0,"DTXSID0046274","Ethacridine,lactate,hydrate","-","C18H23N3O5","C18H23N3O5","-","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.132069","10.12248","7","",""
"476",NA,"DTXSID0046276",0,"DTXSID0046276","Glysobuzole","4-methoxy-N-[5-(2-methylpropyl)-1,3,4-thiadiazol-2-yl]benzenesulfonamide","C13H17N3O3S2","C13H17N3O3S2","327.071133","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.805014826","1.762205368","1","",""
"477",NA,"DTXSID0046305",0,"DTXSID0046305","Pinokalant,hydrochloride","2-(6,7-dimethoxy-3,4-dihydroisoquinolin-1-yl)-2-phenyl-N,N-bis[2-(2,3,4-trimethoxyphenyl)ethyl]acetamide","C41H49ClN2O9","C41H49ClN2O9","712.335981","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.211844122","4.946225351","8","",""
"478",NA,"DTXSID0046307",0,"DTXSID0046307","Falnidamol,dihydrochloride","4-N-(3-chloro-4-fluorophenyl)-6-N-(1-methylpiperidin-4-yl)pyrimido[5,4-d]pyrimidine-4,6-diamine","C18H21Cl3FN7","C18H21Cl3FN7","387.13745","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.651487491","34.74433863","9","",""
"479",NA,"DTXSID0046309",0,"DTXSID0046309","Cilnidipine","3-O-(2-methoxyethyl) 5-O-[(E)-3-phenylprop-2-enyl] 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate","C27H28N2O7","C27H28N2O7","492.189651","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.942221419","5.06008862","3","",""
"480",NA,"DTXSID0046353",0,"DTXSID0046353","Ilomastat","(2R)-N'-hydroxy-N-[(2S)-3-(1H-indol-3-yl)-1-(methylamino)-1-oxopropan-2-yl]-2-(2-methylpropyl)butanediamide","C20H28N4O4","C20H28N4O4","388.211055","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.114240889","4.57770708","5","",""
"481",NA,"DTXSID0046430",0,"DTXSID0046430","Fropenem","(5R,6S)-6-[(1R)-1-hydroxyethyl]-7-oxo-3-[(2R)-oxolan-2-yl]-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid","C12H15NO5S","C12H15NO5S","285.067094","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.932353657","4.399449705","2","",""
"482",NA,"DTXSID0046432",0,"DTXSID0046432","Danofloxacin","1-cyclopropyl-6-fluoro-7-[(1S,4S)-5-methyl-2,5-diazabicyclo[2.2.1]heptan-2-yl]-4-oxoquinoline-3-carboxylic acid","C19H20FN3O3","C19H20FN3O3","357.14887","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.248917814","4.031477875","1","",""
"483",NA,"DTXSID0046434",0,"DTXSID0046434","Lafutidine","2-(furan-2-ylmethylsulfinyl)-N-[(Z)-4-[4-(piperidin-1-ylmethyl)pyridin-2-yl]oxybut-2-enyl]acetamide","C22H29N3O4S","C22H29N3O4S","431.187877","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-8.038532532","6.32441086","4","",""
"484",NA,"DTXSID0046438",0,"DTXSID0046438","Mupirocin,,MUPIROCIN","9-[(E)-4-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[[(2S,3S)-3-[(2S,3S)-3-hydroxybutan-2-yl]oxiran-2-yl]methyl]oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoic acid","C26H44O9, C26H44O9","C26H44O9, C26H44O9","500.298533","VBtoxcast, Drug","1","","0","0","","0","","","","","","","","","","","","","1","-0.210587559","3.942452123","1","",""
"485",NA,"DTXSID0046480",0,"DTXSID0046480","Prulifloxacin","6-fluoro-1-methyl-7-[4-[(5-methyl-2-oxo-1,3-dioxol-4-yl)methyl]piperazin-1-yl]-4-oxo-1H-[1,3]thiazeto[3,2-a]quinoline-3-carboxylic acid","C21H20FN3O6S","C21H20FN3O6S","461.105685","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.14751896","7.179826743","10","",""
"486",NA,"DTXSID0046482",0,"DTXSID0046482","Raltitrexed","(2S)-2-[[5-[methyl-[(2-methyl-4-oxo-3H-quinazolin-6-yl)methyl]amino]thiophene-2-carbonyl]amino]pentanedioic acid","C21H22N4O6S","C21H22N4O6S","458.126005","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.793501864","3.521734798","27","",""
"487",NA,"DTXSID0046488",0,"DTXSID0046488","Cerivastatin,sodium","(E,3R,5S)-7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)pyridin-3-yl]-3,5-dihydroxyhept-6-enoate","C26H33FNNaO5","C26H33FNNaO5","458.234825","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-6.089678503","14.02934071","86","",""
"488",NA,"DTXSID0046513",0,"DTXSID0046513","Squalane,,Squalane","2,6,10,15,19,23-hexamethyltetracosane","C30H62, C30H62","C30H62, C30H62","422.485152","exposurepred, VBtoxcast","","","","","","","1","2.937028835","","","","","","","","","","","1","-2.89221973","1.835398666","1","",""
"489",NA,"DTXSID0046561",0,"DTXSID0046561","Bipenamol","[2-[2-(aminomethyl)phenyl]sulfanylphenyl]methanol","C14H15NOS","C14H15NOS","245.087435","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.7314477","5.062737","2","",""
"490",NA,"DTXSID0046565",0,"DTXSID0046565","Xenalipin","2-[4-(trifluoromethyl)phenyl]benzoic acid","C14H9F3O2","C14H9F3O2","266.055464","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-6.887473","2.16364","2","",""
"491",NA,"DTXSID0046567",0,"DTXSID0046567","4-Tolyl,acetate","(4-methylphenyl) acetate","C9H10O2","C9H10O2","150.06808","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.198326068","4.526630189","3","",""
"492",NA,"DTXSID0046569",0,"DTXSID0046569","Mepiroxol","(1-oxidopyridin-1-ium-3-yl)methanol","C6H7NO2","C6H7NO2","125.047678","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.14509","2.684461","3","",""
"493",NA,"DTXSID0046644",0,"DTXSID0046644","Bendazac,sodium","2-(1-benzylindazol-3-yl)oxyacetate","C16H13N2NaO3","C16H13N2NaO3","281.093166","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.89156792","1.840180108","2","",""
"494",NA,"DTXSID0046648",0,"DTXSID0046648","Calcipotriene","(1R,3S,5Z)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5S)-5-cyclopropyl-5-hydroxypent-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","C27H40O3","C27H40O3","412.297745","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-8.212320748","6.961692316","14","",""
"495",NA,"DTXSID0046690",0,"DTXSID0046690","Amorolfine","(2S,6R)-2,6-dimethyl-4-[2-methyl-3-[4-(2-methylbutan-2-yl)phenyl]propyl]morpholine","C21H35NO","C21H35NO","317.271865","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.4334809","4.922759","3","",""
"496",NA,"DTXSID0046698",0,"DTXSID0046698","Donepezil,hydrochloride","2-[(1-benzylpiperidin-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one","C24H30ClNO3","C24H30ClNO3","379.214744","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.947286736","4.153399523","3","",""
"497",NA,"DTXSID0046725",0,"DTXSID0046725","Anagrelide,hydrochloride","6,7-dichloro-5,10-dihydroimidazo[2,1-b]quinazolin-2-ol","C10H8Cl3N3O","C10H8Cl3N3O","254.996617","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.165357864","2.237681631","3","",""
"498",NA,"DTXSID0046727",0,"DTXSID0046727","Sivelestat,sodium,tetrahydrate","2-[[2-[[4-(2,2-dimethylpropanoyloxy)phenyl]sulfonylamino]benzoyl]amino]acetate","C20H29N2NaO11S","C20H29N2NaO11S","433.107496","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.541651782","7.264236333","1","",""
"499",NA,"DTXSID0046729",0,"DTXSID0046729","Coenzyme,A,trilithium,dihydrate","None","C21H37Li3N7O18P3S","C21H37Li3N7O18P3S","764.09338","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.402067345","4.36557544","1","",""
"500",NA,"DTXSID0046773",0,"DTXSID0046773","Difluprednate","[(6S,8S,9R,10S,11S,13S,14S,17R)-17-(2-acetyloxyacetyl)-6,9-difluoro-11-hydroxy-10,13-dimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] butanoate","C27H34F2O7","C27H34F2O7","508.22726","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.394017014","20.03938419","6","",""
"501",NA,"DTXSID0046804",0,"DTXSID0046804","Pimobendan,hydrochloride","3-[2-(4-methoxyphenyl)-3H-benzimidazol-5-yl]-4-methyl-4,5-dihydro-1H-pyridazin-6-one","C19H19ClN4O2","C19H19ClN4O2","334.142976","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.2511246","12.28286","3","",""
"502",NA,"DTXSID0046806",0,"DTXSID0046806","Testosterone,isocaproate","[(8R,9S,10R,13S,14S,17S)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl] 4-methylpentanoate","C25H38O3","C25H38O3","386.282095","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.037969511","7.743174148","4","",""
"503",NA,"DTXSID0046808",0,"DTXSID0046808","Bufogenin","5-[(1R,2S,4R,6R,7R,10S,11S,14S,16R)-14-hydroxy-7,11-dimethyl-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadecan-6-yl]pyran-2-one","C24H32O4","C24H32O4","384.23006","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.646620708","7.027296513","21","",""
"504",NA,"DTXSID0046852",0,"DTXSID0046852","Cambendazole","propan-2-yl N-[2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-yl]carbamate","C14H14N4O2S","C14H14N4O2S","302.083747","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.322437723","5.145595461","3","",""
"505",NA,"DTXSID0046856",0,"DTXSID0046856","Virginiamycin,S1","N-[(3S,6S,12R,15S,16R,19S,22S)-3-benzyl-12-ethyl-4,16-dimethyl-2,5,11,14,18,21,24-heptaoxo-19-phenyl-17-oxa-1,4,10,13,20-pentazatricyclo[20.4.0.06,10]hexacosan-15-yl]-3-hydroxypyridine-2-carboxamide","C43H49N7O10","C43H49N7O10","823.354091","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.468258682","7.128373937","1","",""
"506",NA,"DTXSID0046858",0,"DTXSID0046858","2-Dodecylisoquinolinium,tosylate","2-dodecylisoquinolin-2-ium","C28H39NO3S","C28H39NO3S","298.252926","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.8062274","5.065999","5","",""
"507",NA,"DTXSID0046933",0,"DTXSID0046933","CYCLOBENZAPRINE","N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)propan-1-amine","C20H21N","C20H21N","275.1674","Drug","1","","0","0","","0","","","","","","","","","","","","","","","","","",""
"508",NA,"DTXSID0046989",0,"DTXSID0046989","d-Tryptophan","(2R)-2-amino-3-(1H-indol-3-yl)propanoic acid","C11H12N2O2","C11H12N2O2","204.089878","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.213304049","10.36318167","3","",""
"509",NA,"DTXSID0047032",0,"DTXSID0047032","(-)-alpha-Cedrene","(1S,2R,5S,7S)-2,6,6,8-tetramethyltricyclo[5.3.1.01,5]undec-8-ene","C15H24","C15H24","204.187801","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.429812789","5.375114377","2","",""
"510",NA,"DTXSID0047034",0,"DTXSID0047034","(2E,6Z)-1,1-diethoxynona-2,6-diene","(2E,6Z)-1,1-diethoxynona-2,6-diene","C13H24O2","C13H24O2","212.17763","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-4.850502","5.934514","4","",""
"511",NA,"DTXSID0047036",0,"DTXSID0047036","Thiocyclam,oxalate","N,N-dimethyltrithian-5-amine","C7H13NO4S3","C7H13NO4S3","181.005362","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.777749","5.629728","2","",""
"512",NA,"DTXSID0047080",0,"DTXSID0047080","4-Ethylbenzaldehyde","4-ethylbenzaldehyde","C9H10O","C9H10O","134.073165","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.203412508","5.775417699","1","",""
"513",NA,"DTXSID0047084",0,"DTXSID0047084","2-Acetylpyrrole","1-(1H-pyrrol-2-yl)ethanone","C6H7NO","C6H7NO","109.052764","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.577367176","2.116266475","2","",""
"514",NA,"DTXSID0047086",0,"DTXSID0047086","(E)-2-Nonenal","(E)-non-2-enal","C9H16O","C9H16O","140.120115","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-7.4107844","5.043040722","16","",""
"515",NA,"DTXSID0047088",0,"DTXSID0047088","2,6,6-Trimethyl-1-cyclohexene-1-acetaldehyde","2-(2,6,6-trimethylcyclohexen-1-yl)acetaldehyde","C11H18O","C11H18O","166.135765","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.337731008","5.429697945","3","",""
"516",NA,"DTXSID0047111",0,"DTXSID0047111","Sclareol","(1R,2R,4aS,8aS)-1-[(3R)-3-hydroxy-3-methylpent-4-enyl]-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-2-ol","C20H36O2","C20H36O2","308.27153","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.177840192","13.69352351","5","",""
"517",NA,"DTXSID0047113",0,"DTXSID0047113","(-)-Ambroxide","(3aR,5aS,9aS,9bR)-3a,6,6,9a-tetramethyl-2,4,5,5a,7,8,9,9b-octahydro-1H-benzo[e][1]benzofuran","C16H28O","C16H28O","236.214016","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.06791911","5.864678","1","",""
"518",NA,"DTXSID0047115",0,"DTXSID0047115","Geranic,acid","3,7-dimethylocta-2,6-dienoic acid","C10H16O2","C10H16O2","168.11503","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.004182141","8.095138571","1","",""
"519",NA,"DTXSID0047117",0,"DTXSID0047117","Ytterbium(III),chloride","-","Cl3Yb","Cl3Yb","-","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.7993466","1.783194","1","",""
"520",NA,"DTXSID0047161",0,"DTXSID0047161","Piperonyl,acetone","4-(1,3-benzodioxol-5-yl)butan-2-one","C11H12O3","C11H12O3","192.078644","exposurepred","","","","","","","1","0.169457001","","","","","","","","","","","","","","","",""
"521",NA,"DTXSID0047163",0,"DTXSID0047163","6-Acetyl-1,2,3,4-tetrahydronaphthalene","1-(5,6,7,8-tetrahydronaphthalen-2-yl)ethanone","C12H14O","C12H14O","174.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.264742","3.136085","1","",""
"522",NA,"DTXSID0047242",0,"DTXSID0047242","2,4-Diaminoanisole,sulfate,hydrate","4-methoxybenzene-1,3-diamine","C7H14N2O6S","C7H14N2O6S","138.079313","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.820190962","7.750238117","5","",""
"523",NA,"DTXSID0047246",0,"DTXSID0047246","Darbufelone,mesylate","(5Z)-5-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-2-imino-1,3-thiazolidin-4-one","C19H28N2O5S2","C19H28N2O5S2","332.155849","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.311981","15.99083","22","",""
"524",NA,"DTXSID0047248",0,"DTXSID0047248","CI-1018","N-[(11R)-6-methyl-12-oxo-9-phenyl-1,10-diazatricyclo[6.4.1.04,13]trideca-4(13),5,7,9-tetraen-11-yl]pyridine-4-carboxamide","C24H20N4O2","C24H20N4O2","396.158626","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.966901","9.375373","25","",""
"525",NA,"DTXSID0047290",0,"DTXSID0047290","UK-416244","3-[(dimethylamino)methyl]-4-(3-methyl-4-methylsulfanylphenoxy)benzenesulfonamide","C17H22N2O3S2","C17H22N2O3S2","366.107185","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.43726898","9.711373589","35","",""
"526",NA,"DTXSID0047294",0,"DTXSID0047294","CP-863187","4-(2,5-difluorophenyl)-5-(3-propan-2-yl-[1,2,4]triazolo[4,3-a]pyridin-6-yl)-1,3-oxazole","C18H14F2N4O","C18H14F2N4O","340.113568","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-5.180807","10.7192","42","",""
"527",NA,"DTXSID0047296",0,"DTXSID0047296","Zenarestat","2-[3-[(4-bromo-2-fluorophenyl)methyl]-7-chloro-2,4-dioxoquinazolin-1-yl]acetic acid","C17H11BrClFN2O4","C17H11BrClFN2O4","439.957475","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.386186692","5.903798949","5","",""
"528",NA,"DTXSID0047325",0,"DTXSID0047325","SB413217A","(E)-3-(4-fluorophenyl)-N-[4-[2-[7-(5-methyl-1,2,4-oxadiazol-3-yl)-1,2,4,5-tetrahydro-3-benzazepin-3-yl]ethyl]cyclohexyl]prop-2-enamide","C30H36ClFN4O2","C30H36ClFN4O2","502.274405","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.507259","8.200974","37","",""
"529",NA,"DTXSID0047327",0,"DTXSID0047327","MK-578","(2R)-2-[[(1R,3S,4S)-3-[[4-(5-benzyl-2-ethylpyrazol-3-yl)piperidin-1-yl]methyl]-4-(3-fluorophenyl)cyclopentyl]-methylamino]-3-methylbutanoic acid","C35H47FN4O2","C35H47FN4O2","574.368305","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.899070865","9.375372764","12","",""
"530",NA,"DTXSID0047371",0,"DTXSID0047371","AVE5638","[4-[3-(aminomethyl)phenyl]piperidin-1-yl]-[5-[2-(2-fluorophenyl)ethynyl]furan-2-yl]methanone","C25H23FN2O2","C25H23FN2O2","402.174356","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.753701","44.56212","44","",""
"531",NA,"DTXSID0047375",0,"DTXSID0047375","AVE9423","1-(2-carboxyphenyl)-7-chloro-6-(2-chloro-4,6-difluoroanilino)-4-oxoquinoline-3-carboxylic acid","C23H12Cl2F2N2O5","C23H12Cl2F2N2O5","504.009133","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.001639","4.369004","7","",""
"532",NA,"DTXSID0047377",0,"DTXSID0047377","AVE6324","[(1R)-1-ethoxycarbonyloxyethyl] 1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-propan-2-ylpiperidin-4-yl)carbamoyl]indole-5-carboxylate","C31H36Cl2N4O7S","C31H36Cl2N4O7S","642.191498","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.699727","22.01165","23","",""
"533",NA,"DTXSID0047379",0,"DTXSID0047379","SSR126768","3-chloro-2-[(3R)-5-chloro-1-[(2,4-dimethoxyphenyl)methyl]-3-methyl-2-oxoindol-3-yl]-N-ethyl-N-(pyridin-3-ylmethyl)benzamide","C33H32Cl3N3O4","C33H32Cl3N3O4","603.169162","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.076314","19.81366","58","",""
"534",NA,"DTXSID0047404",0,"DTXSID0047404","Methapyrilene,fumarate","N,N-dimethyl-N'-pyridin-2-yl-N'-(thiophen-2-ylmethyl)ethane-1,2-diamine","C40H50N6O12S2","C40H50N6O12S2","261.129969","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-3.011535","9.245518","4","",""
"535",NA,"DTXSID0047406",0,"DTXSID0047406","Eugenyl,phenylacetate","(2-methoxy-4-prop-2-enylphenyl) 2-phenylacetate","C18H18O3","C18H18O3","282.125594","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.177910278","5.355214422","3","",""
"536",NA,"DTXSID0047408",0,"DTXSID0047408","Methyl,citronellate,,Methyl,citronellate","methyl 3,7-dimethyloct-6-enoate","C11H20O2, C11H20O2","C11H20O2, C11H20O2","184.14633","exposurepred, VBtoxcast","","","","","","","1","0.207425508","","","","","","","","","","","1","-5.14101738","6.65243671","1","",""
"537",NA,"DTXSID0047450",0,"DTXSID0047450","5-Chlorobenzotriazole","5-chloro-2H-benzotriazole","C6H4ClN3","C6H4ClN3","153.009375","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.2650772","5.849403","1","",""
"538",NA,"DTXSID0047533",0,"DTXSID0047533","Trioctyl,trimellitate,,Trioctyl,trimellitate","trioctyl benzene-1,2,4-tricarboxylate","C33H54O6, C33H54O6","C33H54O6, C33H54O6","546.392039","exposurepred, VBtoxcast","","","","","","","1","4.677138861","","","","","","","","","","","1","-1.281399","4.084336","2","",""
