"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DF_high_N","parent_id","DB_name","name_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","carcino","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"244","125.02422-107.6",2341,125.02422,107.6,100,100,33.3333333333333,0,72849.5149099009,132625.915306298,182.054630659281,29493.7351385862,33851.8981653572,67789.8229797226,94128.7693474209,138.853835590597,40262.1353159436,37858.3082513892,58.1438683030777,117.756439619885,202.5259809101,0,NA,3,22881.3559322034,"Multiple",125.024418,1.58,"C6H6O3","126.03169","M-H",70319.6689448117,0.0826850711551418,"0","DTXSID3030428","DTXSID3030428","5-(Hydroxymethyl)-2-furfural","O=Cc1ccc(CO)o1","5-(hydroxymethyl)furan-2-carbaldehyde","C6H6O3","126.031694","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.204068","2.407747","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"245","125.02422-107.6",4446,125.02422,107.6,100,100,33.3333333333333,0,72849.5149099009,132625.915306298,182.054630659281,29493.7351385862,33851.8981653572,67789.8229797226,94128.7693474209,138.853835590597,40262.1353159436,37858.3082513892,58.1438683030777,117.756439619885,202.5259809101,0,NA,3,22881.3559322034,"Multiple",125.024418,1.58,"C6H6O3","126.03169","M-H",70319.6689448117,0.0826850711551418,"0","DTXSID6025983","DTXSID6025983","Pyrogallol","Oc1cccc(O)c1O","benzene-1,2,3-triol","C6H6O3","126.031694","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.2253554","7.706902","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"246","125.09692-320.4",4033,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID5047162","DTXSID5047162","1-Octen-3-one","C=CC(=O)CCCCC","oct-1-en-3-one","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.47060565","1.936785205","3","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"247","125.09692-320.4",4619,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID6041472","DTXSID6041472","3,5-Dimethyl-1-hexyn-3-ol","C#CC(C)(O)CC(C)C","3,5-dimethylhex-1-yn-3-ol","C8H14O","126.104465","exposurepred","","","","","","","1","88.59579024","","","","","","","","","","","","","","","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"248","125.09692-320.4",3562,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID5021629","DTXSID5021629","6-Methyl-5-hepten-2-one","CC(=O)CCC=C(C)C","6-methylhept-5-en-2-one","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.201131198","2.542144557","1","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"249","125.09692-320.4",2978,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID4025296","DTXSID4025296","2-Ethyl-2-hexenal","CCCC=C(C=O)CC","2-ethylhex-2-enal","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.280722444","9.670592851","3","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"250","125.09692-320.4",2604,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID3047134","DTXSID3047134","2-Octen-4-one","CC=CC(=O)CCCC","oct-2-en-4-one","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.618725687","9.17082426","4","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"251","125.09692-320.4",5056,125.09692,320.4,100,100,100,0,27604.777943734,34699.6077814794,125.701455929863,16516.7131546875,16334.4020238974,22117.4405974694,21690.430579776,98.069351578852,14734.8919154735,11406.4393714481,3304.29208156112,2341.05846831454,70.8490172941523,2601.5009029347,2433.68869482129,3,23142.8571428571,"Multiple",125.097189,2.15,"C8H14O","126.10447","M-H",24861.1092706017,13.2910082393968,"0","DTXSID7022124","DTXSID7022124","1-Octyn-3-ol","C#CC(O)CCCCC","oct-1-yn-3-ol","C8H14O","126.104465","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-1.937703","1.404965","1","","","0",0,"nurses1",0.583760223197979,0.152408000746485,3.83024657720565,0.000172759014689369,"1","0","neg"
"252","127.0509-170",3565,127.0509,170,93.3333333333333,93.75,16.6666666666667,-0.416666666666671,2232.32564782428,2205.72811621395,98.808528153755,1460.7947628809,NA,2605.9484798832,2748.60166783252,105.474136923678,1208.17622375293,NA,18.4023810533963,43.0159283364879,233.751970528559,0,NA,2,10,"Unique",127.051301,3.16,"C5H8N2O2","128.05858","M-H",2419.13706385374,0.760700223578107,"0","DTXSID5021754","DTXSID5021754","5,5-Dimethylhydantoin","CC1(C)NC(=O)NC1=O","5,5-dimethylimidazolidine-2,4-dione","C5H8N2O2","128.058577","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.1992784","5.891606","1","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"253","127.05137-64.8",3565,127.05137,64.8,100,100,25,0,13511.7752574024,4214.91716261483,31.1943995686702,12915.8824946659,12738.2617565096,16474.8096755696,5132.91072163491,31.1561154436064,16534.4949667813,15425.2637045587,88.5380466884615,185.485576683801,209.498157708932,0,NA,2,10,"Unique",127.051301,0.54,"C5H8N2O2","128.05858","M-H",14993.292466486,0.590517705743201,"0","DTXSID5021754","DTXSID5021754","5,5-Dimethylhydantoin","CC1(C)NC(=O)NC1=O","5,5-dimethylimidazolidine-2,4-dione","C5H8N2O2","128.058577","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-0.1992784","5.891606","1","","","0",0,"nurses1",-0.262227906790692,0.0673543887238519,-3.89325642707274,0.000135973669996186,"0","0","neg"
"254","127.07632-89.2",5981,127.07632,89.2,93.3333333333333,96.25,100,-2.91666666666667,1747.93596964222,1656.80808229928,94.7865431614415,1292.95455155462,NA,1809.78504155525,1521.85985557288,84.0906417408039,1422.59055484223,NA,1173.08498790024,1461.711739828,124.604078553965,409.403028677134,514.915086387384,2,10,"Multiple",127.076454,1.05,"C7H12O2","128.08373","M-H",1778.86050559873,65.9458672677318,"0","DTXSID8029652","DTXSID8029652","tert-Butyl,acrylate","C=CC(=O)OC(C)(C)C","tert-butyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","4.085552642","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.707841103248015,0.292721667902333,-2.41813702525153,0.0165243367547273,"0","0","neg"
"255","127.07632-89.2",784,127.07632,89.2,93.3333333333333,96.25,100,-2.91666666666667,1747.93596964222,1656.80808229928,94.7865431614415,1292.95455155462,NA,1809.78504155525,1521.85985557288,84.0906417408039,1422.59055484223,NA,1173.08498790024,1461.711739828,124.604078553965,409.403028677134,514.915086387384,2,10,"Multiple",127.076454,1.05,"C7H12O2","128.08373","M-H",1778.86050559873,65.9458672677318,"0","DTXSID1021873","DTXSID1021873","Isobutyl,acrylate","C=CC(=O)OCC(C)C","2-methylpropyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","1.284820727","","","","","","","","","","","","","","","","","0",0,"nurses1",-0.707841103248015,0.292721667902333,-2.41813702525153,0.0165243367547273,"0","0","neg"
"256","127.07632-89.2",4401,127.07632,89.2,93.3333333333333,96.25,100,-2.91666666666667,1747.93596964222,1656.80808229928,94.7865431614415,1292.95455155462,NA,1809.78504155525,1521.85985557288,84.0906417408039,1422.59055484223,NA,1173.08498790024,1461.711739828,124.604078553965,409.403028677134,514.915086387384,2,10,"Multiple",127.076454,1.05,"C7H12O2","128.08373","M-H",1778.86050559873,65.9458672677318,"0","DTXSID6024676","DTXSID6024676","Butyl,acrylate","C=CC(=O)OCCCC","butyl prop-2-enoate","C7H12O2","128.08373","exposurepred, VBtoxcast","","","","","","","1","0.974768861","","","","","","","","","","","1","-3.415131715","5.305715444","7","","","0",0,"nurses1",-0.707841103248015,0.292721667902333,-2.41813702525153,0.0165243367547273,"0","0","neg"
"257","127.07632-89.2",5580,127.07632,89.2,93.3333333333333,96.25,100,-2.91666666666667,1747.93596964222,1656.80808229928,94.7865431614415,1292.95455155462,NA,1809.78504155525,1521.85985557288,84.0906417408039,1422.59055484223,NA,1173.08498790024,1461.711739828,124.604078553965,409.403028677134,514.915086387384,2,10,"Multiple",127.076454,1.05,"C7H12O2","128.08373","M-H",1778.86050559873,65.9458672677318,"0","DTXSID7049215","DTXSID7049215","5-Methyl-2,3-hexanedione","CC(=O)C(=O)CC(C)C","5-methylhexane-2,3-dione","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.981754556","2.17367119","5","","","0",0,"nurses1",-0.707841103248015,0.292721667902333,-2.41813702525153,0.0165243367547273,"0","0","neg"
"258","127.07632-89.2",4053,127.07632,89.2,93.3333333333333,96.25,100,-2.91666666666667,1747.93596964222,1656.80808229928,94.7865431614415,1292.95455155462,NA,1809.78504155525,1521.85985557288,84.0906417408039,1422.59055484223,NA,1173.08498790024,1461.711739828,124.604078553965,409.403028677134,514.915086387384,2,10,"Multiple",127.076454,1.05,"C7H12O2","128.08373","M-H",1778.86050559873,65.9458672677318,"0","DTXSID5047611","DTXSID5047611","1,4-Heptanolide","CCCC1CCC(=O)O1","5-propyloxolan-2-one","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.67649031","1.58379207","3","","","0",0,"nurses1",-0.707841103248015,0.292721667902333,-2.41813702525153,0.0165243367547273,"0","0","neg"
"259","127.07637-247.7",5580,127.07637,247.7,98.3333333333333,96.25,0,2.08333333333333,8551.08908517767,12019.2439915454,140.558049060434,6008.63633962079,NA,8239.85906311619,8725.72695993668,105.896555913139,6422.62059142979,NA,0,0,NA,0,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",8395.47407414693,0,"0","DTXSID7049215","DTXSID7049215","5-Methyl-2,3-hexanedione","CC(=O)C(=O)CC(C)C","5-methylhexane-2,3-dione","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.981754556","2.17367119","5","","","0",0,"nurses1",0.643800481925739,0.288247462573418,2.23349921688126,0.0266582568437326,"1","0","neg"
"260","127.07637-247.7",4053,127.07637,247.7,98.3333333333333,96.25,0,2.08333333333333,8551.08908517767,12019.2439915454,140.558049060434,6008.63633962079,NA,8239.85906311619,8725.72695993668,105.896555913139,6422.62059142979,NA,0,0,NA,0,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",8395.47407414693,0,"0","DTXSID5047611","DTXSID5047611","1,4-Heptanolide","CCCC1CCC(=O)O1","5-propyloxolan-2-one","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.67649031","1.58379207","3","","","0",0,"nurses1",0.643800481925739,0.288247462573418,2.23349921688126,0.0266582568437326,"1","0","neg"
"261","127.07637-247.7",4401,127.07637,247.7,98.3333333333333,96.25,0,2.08333333333333,8551.08908517767,12019.2439915454,140.558049060434,6008.63633962079,NA,8239.85906311619,8725.72695993668,105.896555913139,6422.62059142979,NA,0,0,NA,0,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",8395.47407414693,0,"0","DTXSID6024676","DTXSID6024676","Butyl,acrylate","C=CC(=O)OCCCC","butyl prop-2-enoate","C7H12O2","128.08373","exposurepred, VBtoxcast","","","","","","","1","0.974768861","","","","","","","","","","","1","-3.415131715","5.305715444","7","","","0",0,"nurses1",0.643800481925739,0.288247462573418,2.23349921688126,0.0266582568437326,"1","0","neg"
"262","127.07637-247.7",784,127.07637,247.7,98.3333333333333,96.25,0,2.08333333333333,8551.08908517767,12019.2439915454,140.558049060434,6008.63633962079,NA,8239.85906311619,8725.72695993668,105.896555913139,6422.62059142979,NA,0,0,NA,0,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",8395.47407414693,0,"0","DTXSID1021873","DTXSID1021873","Isobutyl,acrylate","C=CC(=O)OCC(C)C","2-methylpropyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","1.284820727","","","","","","","","","","","","","","","","","0",0,"nurses1",0.643800481925739,0.288247462573418,2.23349921688126,0.0266582568437326,"1","0","neg"
"263","127.07637-247.7",5981,127.07637,247.7,98.3333333333333,96.25,0,2.08333333333333,8551.08908517767,12019.2439915454,140.558049060434,6008.63633962079,NA,8239.85906311619,8725.72695993668,105.896555913139,6422.62059142979,NA,0,0,NA,0,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",8395.47407414693,0,"0","DTXSID8029652","DTXSID8029652","tert-Butyl,acrylate","C=CC(=O)OC(C)(C)C","tert-butyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","4.085552642","","","","","","","","","","","","","","","","","0",0,"nurses1",0.643800481925739,0.288247462573418,2.23349921688126,0.0266582568437326,"1","0","neg"
"264","127.07637-477.7",784,127.07637,477.7,100,100,91.6666666666667,0,4824.74769751679,4200.49005577985,87.0613412166975,3915.75511237386,3339.16425394872,4845.74284556967,3910.11639553136,80.6917849366744,4789.06366422869,3166.62331286565,2109.84537609124,1921.62192676384,91.0788036194337,1770.29131429607,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",4835.24527154323,43.6347125658396,"0","DTXSID1021873","DTXSID1021873","Isobutyl,acrylate","C=CC(=O)OCC(C)C","2-methylpropyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","1.284820727","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"265","127.07637-477.7",4053,127.07637,477.7,100,100,91.6666666666667,0,4824.74769751679,4200.49005577985,87.0613412166975,3915.75511237386,3339.16425394872,4845.74284556967,3910.11639553136,80.6917849366744,4789.06366422869,3166.62331286565,2109.84537609124,1921.62192676384,91.0788036194337,1770.29131429607,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",4835.24527154323,43.6347125658396,"0","DTXSID5047611","DTXSID5047611","1,4-Heptanolide","CCCC1CCC(=O)O1","5-propyloxolan-2-one","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.67649031","1.58379207","3","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"266","127.07637-477.7",4401,127.07637,477.7,100,100,91.6666666666667,0,4824.74769751679,4200.49005577985,87.0613412166975,3915.75511237386,3339.16425394872,4845.74284556967,3910.11639553136,80.6917849366744,4789.06366422869,3166.62331286565,2109.84537609124,1921.62192676384,91.0788036194337,1770.29131429607,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",4835.24527154323,43.6347125658396,"0","DTXSID6024676","DTXSID6024676","Butyl,acrylate","C=CC(=O)OCCCC","butyl prop-2-enoate","C7H12O2","128.08373","exposurepred, VBtoxcast","","","","","","","1","0.974768861","","","","","","","","","","","1","-3.415131715","5.305715444","7","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"267","127.07637-477.7",5580,127.07637,477.7,100,100,91.6666666666667,0,4824.74769751679,4200.49005577985,87.0613412166975,3915.75511237386,3339.16425394872,4845.74284556967,3910.11639553136,80.6917849366744,4789.06366422869,3166.62331286565,2109.84537609124,1921.62192676384,91.0788036194337,1770.29131429607,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",4835.24527154323,43.6347125658396,"0","DTXSID7049215","DTXSID7049215","5-Methyl-2,3-hexanedione","CC(=O)C(=O)CC(C)C","5-methylhexane-2,3-dione","C7H12O2","128.08373","VBtoxcast","","","","","","","","","","","","","","","","","","","1","-2.981754556","2.17367119","5","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"268","127.07637-477.7",5981,127.07637,477.7,100,100,91.6666666666667,0,4824.74769751679,4200.49005577985,87.0613412166975,3915.75511237386,3339.16425394872,4845.74284556967,3910.11639553136,80.6917849366744,4789.06366422869,3166.62331286565,2109.84537609124,1921.62192676384,91.0788036194337,1770.29131429607,NA,2,10,"Multiple",127.076454,0.66,"C7H12O2","128.08373","M-H",4835.24527154323,43.6347125658396,"0","DTXSID8029652","DTXSID8029652","tert-Butyl,acrylate","C=CC(=O)OC(C)(C)C","tert-butyl prop-2-enoate","C7H12O2","128.08373","exposurepred","","","","","","","1","4.085552642","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"269","128.10804-95.4",3440,128.10804,95.4,100,100,100,0,2593.74319743153,1908.822373619,73.5933447655582,2310.71171976728,2031.4757985047,3085.54844791438,2989.70115511985,96.8936707877879,2273.38865445129,2177.51005866933,2035.01026655704,2558.1396311259,125.706472992588,1288.30869158293,1105.58438615149,1,9,"Multiple",128.108088,0.37,"C7H15NO","129.11536","M-H",2839.64582267295,71.6642283452619,"0","DTXSID4062808","DTXSID4062808","1-Piperidineethanol","OCCN1CCCCC1","2-piperidin-1-ylethanol","C7H15NO","129.115364","exposurepred","","","","","","","1","0.19788244","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
"270","128.10804-95.4",5663,128.10804,95.4,100,100,100,0,2593.74319743153,1908.822373619,73.5933447655582,2310.71171976728,2031.4757985047,3085.54844791438,2989.70115511985,96.8936707877879,2273.38865445129,2177.51005866933,2035.01026655704,2558.1396311259,125.706472992588,1288.30869158293,1105.58438615149,1,9,"Multiple",128.108088,0.37,"C7H15NO","129.11536","M-H",2839.64582267295,71.6642283452619,"0","DTXSID7074951","DTXSID7074951","Morpholine,,4-(1-methylethyl)-","CC(C)N1CCOCC1","4-propan-2-ylmorpholine","C7H15NO","129.115364","exposurepred","","","","","","","1","0.444477526","","","","","","","","","","","","","","","","","0",0,NA,NA,NA,NA,NA,"0","0","neg"
