"","featureid","ID","mz","time","DF_n","DF_ow","DF_blank","DF_diff","mean_N","sd_N","cv_N","median_N","gMean_N","mean_OW","sd_OW","cv_OW","median_OW","gMean_OW","mean_FB","sd_FB","cv_FB","median_FB","gMean_FB","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_N_OW","percent_FB","DB_name","DTXSID","CASRN","name_original","formula_original","SMILES_original","SMILES_cleaned","name_cleaned","formula_cleaned","Molweight_cleaned","parent_id","MONOISOTOPIC_MASS","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","phthalate","DF_high_N","term","estimate","std.error","statistic","p.value","higher_intensity_N","metabolite","ESI"
"557","157.12336-932.7",3098,157.12336,932.7,100,100,100,0,224045.880697595,165672.690676149,73.9458766928925,217983.369748117,155204.838263552,252216.072339095,382375.442440869,151.606294910017,154009.792867129,135357.947941065,1787944.31515399,1818050.94173609,101.683868246171,1088188.64276191,1312781.55054106,3,24107.142857143,"Multiple",157.1234038,0.28,"Pentylbutyrate","C9H18O2","158.13068","M-H",238130.976518345,750.823912661466,"DTXSID4041604","DTXSID4041604","'540-18-1","Pentyl,butyrate","C9H18O2","CCCCCOC(=O)CCC","CCCCCOC(=O)CCC","pentyl butanoate","C9H18O2",158.1306798,"","158.1306798","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-6.001419636,3.850872517,11,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"558","157.12336-932.7",3208,157.12336,932.7,100,100,100,0,224045.880697595,165672.690676149,73.9458766928925,217983.369748117,155204.838263552,252216.072339095,382375.442440869,151.606294910017,154009.792867129,135357.947941065,1787944.31515399,1818050.94173609,101.683868246171,1088188.64276191,1312781.55054106,3,24107.142857143,"Multiple",157.1234038,0.28,"Butyl2-methylbutyrate","C9H18O2","158.13068","M-H",238130.976518345,750.823912661466,"DTXSID4047046","DTXSID4047046","'15706-73-7","Butyl,2-methylbutyrate","C9H18O2","CCCCOC(=O)C(C)CC","CCCCOC(=O)C(C)CC","butyl 2-methylbutanoate","C9H18O2",158.1306798,"","158.1306798","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.033709017,3.707730768,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"559","157.12336-932.7",3368,157.12336,932.7,100,100,100,0,224045.880697595,165672.690676149,73.9458766928925,217983.369748117,155204.838263552,252216.072339095,382375.442440869,151.606294910017,154009.792867129,135357.947941065,1787944.31515399,1818050.94173609,101.683868246171,1088188.64276191,1312781.55054106,3,24107.142857143,"Multiple",157.1234038,0.28,"4-Methoxymethylcyclohexanemethanol","C9H18O2","158.13068","M-H",238130.976518345,750.823912661466,"DTXSID4072990","DTXSID4072990","'98955-27-2","4-Methoxymethylcyclohexanemethanol","C9H18O2","COCC1CCC(CO)CC1","COCC1CCC(CO)CC1","[4-(methoxymethyl)cyclohexyl]methanol","C9H18O2",158.1306798,"","158.1306798","exposurepred","",NA,NA,NA,NA,NA,1,0.471466051,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"560","157.12336-932.7",6760,157.12336,932.7,100,100,100,0,224045.880697595,165672.690676149,73.9458766928925,217983.369748117,155204.838263552,252216.072339095,382375.442440869,151.606294910017,154009.792867129,135357.947941065,1787944.31515399,1818050.94173609,101.683868246171,1088188.64276191,1312781.55054106,3,24107.142857143,"Multiple",157.1234038,0.28,"Heptylacetate","C9H18O2","158.13068","M-H",238130.976518345,750.823912661466,"DTXSID9047124","DTXSID9047124","'112-06-1","Heptyl,acetate","C9H18O2","CCCCCCCOC(C)=O","CCCCCCCOC(C)=O","heptyl acetate","C9H18O2",158.1306798,"","158.1306798","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.174651142,6.420388021,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"561","158.06091-167.1",2527,158.06091,167.1,100,100,100,0,31705.833966127,10477.7784335612,33.0468469769796,31776.4812632968,29787.050400556,37501.7122511416,65265.6236035955,174.033716558125,32416.7356510477,29381.8921583826,2663.63028518323,1321.81735267066,49.6246554945494,2561.89992183064,2325.02285721149,2,10,"Multiple",158.0611379,1.44,"Tiliquinol","C10H9NO","159.06841","M-H",34603.7731086343,7.69751401623486,"DTXSID3046401","DTXSID3046401","'5541-67-3","Tiliquinol","C10H9NO","CC1=C2C=CC=NC2=C(O)C=C1","Cc1ccc(O)c2ncccc12","5-methylquinolin-8-ol","C10H9NO",159.0684139,"","159.0684139","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.700822181,5.659456825,13,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"562","158.06091-167.1",6496,158.06091,167.1,100,100,100,0,31705.833966127,10477.7784335612,33.0468469769796,31776.4812632968,29787.050400556,37501.7122511416,65265.6236035955,174.033716558125,32416.7356510477,29381.8921583826,2663.63028518323,1321.81735267066,49.6246554945494,2561.89992183064,2325.02285721149,2,10,"Multiple",158.0611379,1.44,"5-methyl-4-phenyl-13-oxazole","C10H9NO","159.06841","M-H",34603.7731086343,7.69751401623486,"DTXSID90276858","DTXSID90276858","'1008-28-2","5-methyl-4-phenyl-1,3-oxazole","C10H9NO","CC1=C(N=CO1)C1=CC=CC=C1","Cc1ocnc1-c1ccccc1","5-methyl-4-phenyl-1,3-oxazole","C10H9NO",159.0684139,"","159.0684139","exposurepred","",NA,NA,NA,NA,NA,1,0.476115051,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"563","158.06096-339.8",6496,158.06096,339.8,100,100,100,0,13511.3534581699,5772.34968464948,42.722216560467,12285.7481540258,12667.4636444609,13451.7368305986,11662.6305406692,86.6998119836857,11627.6038024223,11620.3979464438,1106.42708417129,669.422387269256,60.5030730760404,934.15017751761,924.934797898892,2,10,"Multiple",158.0611379,1.13,"5-methyl-4-phenyl-13-oxazole","C10H9NO","159.06841","M-H",13481.5451443843,8.20697533051076,"DTXSID90276858","DTXSID90276858","'1008-28-2","5-methyl-4-phenyl-1,3-oxazole","C10H9NO","CC1=C(N=CO1)C1=CC=CC=C1","Cc1ocnc1-c1ccccc1","5-methyl-4-phenyl-1,3-oxazole","C10H9NO",159.0684139,"","159.0684139","exposurepred","",NA,NA,NA,NA,NA,1,0.476115051,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.13329224503751,0.0797123653196869,1.67216522183153,0.0961037650651588,"1","0","neg"
"564","158.06096-339.8",2527,158.06096,339.8,100,100,100,0,13511.3534581699,5772.34968464948,42.722216560467,12285.7481540258,12667.4636444609,13451.7368305986,11662.6305406692,86.6998119836857,11627.6038024223,11620.3979464438,1106.42708417129,669.422387269256,60.5030730760404,934.15017751761,924.934797898892,2,10,"Multiple",158.0611379,1.13,"Tiliquinol","C10H9NO","159.06841","M-H",13481.5451443843,8.20697533051076,"DTXSID3046401","DTXSID3046401","'5541-67-3","Tiliquinol","C10H9NO","CC1=C2C=CC=NC2=C(O)C=C1","Cc1ccc(O)c2ncccc12","5-methylquinolin-8-ol","C10H9NO",159.0684139,"","159.0684139","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.700822181,5.659456825,13,NA,"",0,"0","nurses1",0.13329224503751,0.0797123653196869,1.67216522183153,0.0961037650651588,"1","0","neg"
"565","158.08208-131.6",6751,158.08208,131.6,100,100,100,0,77222.2919196443,50475.9680730137,65.3645039770871,67338.0413630891,62489.0956977845,110709.747669029,235607.613894672,212.815600121345,69639.2829112006,70798.8942450647,44251.5257747769,33093.9494742215,74.7860077021001,39155.4270843626,31644.8741005246,2,10,"Unique",158.0822673,1.18,"Ethyl3-ethoxy-3-iminopropionatehydrochloride","C7H14ClNO3","159.08954","M-H",93966.0197943369,47.0931150128845,"DTXSID9046994","DTXSID9046994","'2318-25-4","Ethyl,3-ethoxy-3-iminopropionate,hydrochloride","C7H14ClNO3","Cl.CCOC(=N)CC(=O)OCC","CCOC(=N)CC(=O)OCC","ethyl 3-ethoxy-3-iminopropanoate","C7H14ClNO3",159.0895433,"","195.066221","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.193546216,3.333850049,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"566","158.08243-857.9",6751,158.08243,857.9,80,76.25,100,3.75,820.468422158599,925.746276988413,112.831432872558,660.035457139369,NA,982.956471742815,1669.68903288194,169.86398491497,338.19095168599,NA,1915.95690670321,1862.83226740823,97.2272529142425,1449.27390929071,1198.04887496079,2,10,"Unique",158.0822673,1.03,"Ethyl3-ethoxy-3-iminopropionatehydrochloride","C7H14ClNO3","159.08954","M-H",901.712446950707,212.479811405769,"DTXSID9046994","DTXSID9046994","'2318-25-4","Ethyl,3-ethoxy-3-iminopropionate,hydrochloride","C7H14ClNO3","Cl.CCOC(=N)CC(=O)OCC","CCOC(=N)CC(=O)OCC","ethyl 3-ethoxy-3-iminopropanoate","C7H14ClNO3",159.0895433,"","195.066221","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.193546216,3.333850049,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"567","159.10238-308",903,159.10238,308,100,100,100,0,223789.775354244,125575.101313666,56.112975275519,195897.563505047,193132.776255159,281903.257447227,351950.898927995,124.84811353905,196042.560846429,209421.60664876,18508.8072967934,8757.49272870935,47.3152731468903,14712.3860763693,16822.2745309708,3,25233.6448598131,"Unique",159.1026684,1.81,"2-Butoxyethylacetate","C8H16O3","160.10994","M-H",252846.516400735,7.32017492677607,"DTXSID1026904","DTXSID1026904","'112-07-2","2-Butoxyethyl,acetate","C8H16O3","CCCCOCCOC(C)=O","CCCCOCCOC(C)=O","2-butoxyethyl acetate","C8H16O3",160.1099444,"","160.1099444","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.974918199,3.153582967,4,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"568","160.04-158.1",594,160.04,158.1,88.3333333333333,88.75,0,-0.416666666666671,2354.39747107413,3502.40626800772,148.760194955945,1170.52814070606,NA,12657.5088087735,61523.2915634032,486.061613646742,1240.36878390347,NA,0,0,NA,0,NA,2,10,"Multiple",160.0404025,2.51,"2-Methyl-4H31-benzoxazin-4-one","C9H7NO2","161.04768","M-H",7505.95313992383,0,"DTXSID0049313","DTXSID0049313","'525-76-8","2-Methyl-4H,3,1-benzoxazin-4-one","C9H7NO2","CC1=NC2=CC=CC=C2C(=O)O1","Cc1nc2ccccc2c(=O)o1","2-methyl-3,1-benzoxazin-4-one","C9H7NO2",161.0476785,"","161.0476785","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.191969335,3.680354406,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"569","160.04-158.1",3627,160.04,158.1,88.3333333333333,88.75,0,-0.416666666666671,2354.39747107413,3502.40626800772,148.760194955945,1170.52814070606,NA,12657.5088087735,61523.2915634032,486.061613646742,1240.36878390347,NA,0,0,NA,0,NA,2,10,"Multiple",160.0404025,2.51,"N-Methylphthalimide","C9H7NO2","161.04768","M-H",7505.95313992383,0,"DTXSID5027198","DTXSID5027198","'550-44-7","N-Methylphthalimide","C9H7NO2","CN1C(=O)C2=C(C=CC=C2)C1=O","CN1C(=O)c2ccccc2C1=O","2-methylisoindole-1,3-dione","C9H7NO2",161.0476785,"","161.0476785","exposurepred","",NA,NA,NA,NA,NA,1,0.58988988,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"570","160.04002-259.3",594,160.04002,259.3,68.3333333333333,71.25,16.6666666666667,-2.91666666666667,4623.87863927645,7508.60795495667,162.387652028247,530.541989988345,NA,3100.25748180211,5772.45123249479,186.192639365534,526.873876732645,NA,80.8364255626332,199.576950264703,246.889875295226,0,NA,2,10,"Multiple",160.0404025,2.39,"2-Methyl-4H31-benzoxazin-4-one","C9H7NO2","161.04768","M-H",3862.06806053928,2.09308650949423,"DTXSID0049313","DTXSID0049313","'525-76-8","2-Methyl-4H,3,1-benzoxazin-4-one","C9H7NO2","CC1=NC2=CC=CC=C2C(=O)O1","Cc1nc2ccccc2c(=O)o1","2-methyl-3,1-benzoxazin-4-one","C9H7NO2",161.0476785,"","161.0476785","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.191969335,3.680354406,1,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"571","160.04002-259.3",3627,160.04002,259.3,68.3333333333333,71.25,16.6666666666667,-2.91666666666667,4623.87863927645,7508.60795495667,162.387652028247,530.541989988345,NA,3100.25748180211,5772.45123249479,186.192639365534,526.873876732645,NA,80.8364255626332,199.576950264703,246.889875295226,0,NA,2,10,"Multiple",160.0404025,2.39,"N-Methylphthalimide","C9H7NO2","161.04768","M-H",3862.06806053928,2.09308650949423,"DTXSID5027198","DTXSID5027198","'550-44-7","N-Methylphthalimide","C9H7NO2","CN1C(=O)C2=C(C=CC=C2)C1=O","CN1C(=O)c2ccccc2C1=O","2-methylisoindole-1,3-dione","C9H7NO2",161.0476785,"","161.0476785","exposurepred","",NA,NA,NA,NA,NA,1,0.58988988,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"572","160.04015-392.6",3627,160.04015,392.6,47.5,45,66.6666666666667,2.5,2684.75604320263,8274.63463646173,308.208064468716,0,NA,754.751347773613,1385.691953481,183.59582365352,0,NA,934.384993567588,1040.80126004984,111.388910054724,609.126521774214,NA,2,10,"Multiple",160.0404025,1.58,"N-Methylphthalimide","C9H7NO2","161.04768","M-H",1719.75369548812,54.3324893569935,"DTXSID5027198","DTXSID5027198","'550-44-7","N-Methylphthalimide","C9H7NO2","CN1C(=O)C2=C(C=CC=C2)C1=O","CN1C(=O)c2ccccc2C1=O","2-methylisoindole-1,3-dione","C9H7NO2",161.0476785,"","161.0476785","exposurepred","",NA,NA,NA,NA,NA,1,0.58988988,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.800552443104203,0.481348417099524,1.6631454777147,0.0978979676450748,"1","0","neg"
"573","160.04015-392.6",594,160.04015,392.6,47.5,45,66.6666666666667,2.5,2684.75604320263,8274.63463646173,308.208064468716,0,NA,754.751347773613,1385.691953481,183.59582365352,0,NA,934.384993567588,1040.80126004984,111.388910054724,609.126521774214,NA,2,10,"Multiple",160.0404025,1.58,"2-Methyl-4H31-benzoxazin-4-one","C9H7NO2","161.04768","M-H",1719.75369548812,54.3324893569935,"DTXSID0049313","DTXSID0049313","'525-76-8","2-Methyl-4H,3,1-benzoxazin-4-one","C9H7NO2","CC1=NC2=CC=CC=C2C(=O)O1","Cc1nc2ccccc2c(=O)o1","2-methyl-3,1-benzoxazin-4-one","C9H7NO2",161.0476785,"","161.0476785","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.191969335,3.680354406,1,NA,"",0,"0","nurses1",0.800552443104203,0.481348417099524,1.6631454777147,0.0978979676450748,"1","0","neg"
"574","161.02175-517.3",5006,161.02175,517.3,100,100,100,0,17351.3680909144,59416.0486821533,342.428610648085,5918.79978717166,7003.68053822626,172841.392031063,981758.17045325,568.011029601527,5930.48512793351,7639.91174093916,5933.86397515982,1607.5516096169,27.0911435844568,6095.66195056435,5711.97013962889,3,25961.5384615382,"Unique",161.0212643,3.02,"Dazomet","C5H10N2S2","162.02854","M-H",95096.3800609886,6.23984211739104,"DTXSID7024902","DTXSID7024902","'533-74-4","Dazomet","C5H10N2S2","CN1CSC(=S)N(C)C1","CN1CSC(=S)N(C)C1","3,5-dimethyl-1,3,5-thiadiazinane-2-thione","C5H10N2S2",162.0285403,"","162.0285407","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.623490779,9.16775146,27,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"575","161.06027-398.5",1388,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"Isosafrole","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID2020767","DTXSID2020767","'120-58-1","Isosafrole","C10H10O2","CC=CC1=CC2=C(OCO2)C=C1","CC=Cc1ccc2c(c1)OCO2","5-prop-1-enyl-1,3-benzodioxole","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.005311544,17.11032845,4,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"576","161.06027-398.5",4895,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"11-(14-Phenylene)bis-ethanone","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID7021657","DTXSID7021657","'1009-61-6","1,1-(1,4-Phenylene)bis-ethanone","C10H10O2","CC(=O)C1=CC=C(C=C1)C(C)=O","CC(=O)c1ccc(C(C)=O)cc1","1-(4-acetylphenyl)ethanone","C10H10O2",162.0680796,"","162.0680796","exposurepred","",NA,NA,NA,NA,NA,1,0.11756338,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"577","161.06027-398.5",2094,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"1-Benzoylacetone","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID3021803","DTXSID3021803","'93-91-4","1-Benzoylacetone","C10H10O2","CC(=O)CC(=O)C1=CC=CC=C1","CC(=O)CC(=O)c1ccccc1","1-phenylbutane-1,3-dione","C10H10O2",162.0680796,"","162.0680796","exposurepred","",NA,NA,NA,NA,NA,1,0.103049188,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"578","161.06027-398.5",3802,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"Methyl(E)-cinnamate","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID5044314","DTXSID5044314","'1754-62-7","Methyl,(E)-cinnamate","C10H10O2","COC(=O)\\C=C\\C1=CC=CC=C1","COC(=O)/C=C/c1ccccc1","methyl (E)-3-phenylprop-2-enoate","C10H10O2",162.0680796,"","162.0680796","exposurepred","",NA,NA,NA,NA,NA,1,0.174975995,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"579","161.06027-398.5",59,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"Safrole","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID0021254","DTXSID0021254","'94-59-7","Safrole","C10H10O2","C=CCC1=CC=C2OCOC2=C1","C=CCc1ccc2c(c1)OCO2","5-prop-2-enyl-1,3-benzodioxole","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.995546,4.111942,4,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"580","161.06027-398.5",1776,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"4-Ethenylphenylacetate","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID2044898","DTXSID2044898","'2628-16-2","4-Ethenylphenyl,acetate","C10H10O2","CC(=O)OC1=CC=C(C=C)C=C1","C=Cc1ccc(OC(C)=O)cc1","(4-ethenylphenyl) acetate","C10H10O2",162.0680796,"","162.0680796","exposurepred, VBtoxcast","",NA,NA,NA,NA,NA,1,0.298646371,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.094351846,3.18895464,1,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"581","161.06027-398.5",3221,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"trans-2-Methoxycinnamaldehyde","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID4047206","DTXSID4047206","'60125-24-8","trans-2-Methoxycinnamaldehyde","C10H10O2","COC1=CC=CC=C1\C=C\C=O","COc1ccccc1/C=C/C=O","(E)-3-(2-methoxyphenyl)prop-2-enal","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.137517834,4.857055899,5,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"582","161.06027-398.5",634,161.06027,398.5,100,100,100,0,3488.6897293763,3198.19106931584,91.6731299543685,3069.16066617441,2891.82926203801,2637.34571308683,1130.92527367903,42.8811918008036,2575.42966790014,2342.53106755184,3658.79370977807,1520.90533379564,41.5684909955718,3050.91468540181,3390.59681471899,2,10,"Multiple",161.0608036,3.31,"5-Hydroxy-1-tetralone","C10H10O2","162.06808","M-H",3063.01772123156,119.450621666889,"DTXSID0057700","DTXSID0057700","'28315-93-7","5-Hydroxy-1-tetralone","C10H10O2","OC1=CC=CC2=C1CCCC2=O","O=C1CCCc2c(O)cccc21","5-hydroxy-3,4-dihydro-2H-naphthalen-1-one","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.256252598,4.471931465,3,NA,"",0,"0","nurses1",0.322623216306739,0.0981187176070253,3.28809042938041,0.00119758677565746,"1","0","neg"
"583","161.06034-304.5",59,161.06034,304.5,96.6666666666667,95,0,1.66666666666667,5471.76835945926,5990.97277676778,109.488786498262,3605.18756021695,NA,8503.24146349301,13810.8987743693,162.419223700323,4198.20160052147,NA,0,0,NA,0,NA,2,10,"Multiple",161.0608036,2.88,"Safrole","C10H10O2","162.06808","M-H",6987.50491147614,0,"DTXSID0021254","DTXSID0021254","'94-59-7","Safrole","C10H10O2","C=CCC1=CC=C2OCOC2=C1","C=CCc1ccc2c(c1)OCO2","5-prop-2-enyl-1,3-benzodioxole","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-1.995546,4.111942,4,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"584","161.06034-304.5",634,161.06034,304.5,96.6666666666667,95,0,1.66666666666667,5471.76835945926,5990.97277676778,109.488786498262,3605.18756021695,NA,8503.24146349301,13810.8987743693,162.419223700323,4198.20160052147,NA,0,0,NA,0,NA,2,10,"Multiple",161.0608036,2.88,"5-Hydroxy-1-tetralone","C10H10O2","162.06808","M-H",6987.50491147614,0,"DTXSID0057700","DTXSID0057700","'28315-93-7","5-Hydroxy-1-tetralone","C10H10O2","OC1=CC=CC2=C1CCCC2=O","O=C1CCCc2c(O)cccc21","5-hydroxy-3,4-dihydro-2H-naphthalen-1-one","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.256252598,4.471931465,3,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
"585","161.06034-304.5",1388,161.06034,304.5,96.6666666666667,95,0,1.66666666666667,5471.76835945926,5990.97277676778,109.488786498262,3605.18756021695,NA,8503.24146349301,13810.8987743693,162.419223700323,4198.20160052147,NA,0,0,NA,0,NA,2,10,"Multiple",161.0608036,2.88,"Isosafrole","C10H10O2","162.06808","M-H",6987.50491147614,0,"DTXSID2020767","DTXSID2020767","'120-58-1","Isosafrole","C10H10O2","CC=CC1=CC2=C(OCO2)C=C1","CC=Cc1ccc2c(c1)OCO2","5-prop-1-enyl-1,3-benzodioxole","C10H10O2",162.0680796,"","162.0680796","VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-3.005311544,17.11032845,4,NA,"",0,"0",NA,NA,NA,NA,NA,"0","0","neg"
