,DTXSID,Compound,Formula,CASRN,SMILES,MONOISOTOPIC_MASS,source,Drug_UCSF_PXYS,Drug_most comon and haz,Phthalate,Disinfectant,Sesquiterpenoids,FRs,PFAS,exposurepred_bin,exposurepred_u95,MC,MC_list_cat,MGDev,ERactive_bin,ERactive_ER_AUC,E2Up_bin,E2UP_priority_level,P4Up_bin,P4Up_priority_level,pesticidemammarytumors_bin,VBtoxcast_bin,vbtoxcast_min_ac10,vbtoxcast_max_scaled_top,vbtoxcast_assay_sum,nitroPAH_bin,pellizzari_bin
1183,DTXSID1042499,Triphenylbismuthine dichloride,C18H15BiCl2,594-30-9,Cl[Bi](Cl)(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,510.03548,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.893160421,12.7511883,55,,
1184,DTXSID1042570,GBR 12909 dihydrochloride,C28H34Cl2F2N2O,67469-78-7,Cl.Cl.FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,522.2016254,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.069119,13.154,2,,
1185,DTXSID1043881,Imipramine,C19H24N2,50-49-7,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,280.1939488,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.094384276,7.443283506,1,,
1186,DTXSID1043883,TETRACAINE,C15H24N2O2,94-24-6,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,264.183778,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
1187,DTXSID1043910,"beta-(3,4-Epoxycyclohexyl)ethyltrimethoxysilane, beta-(3,4-Epoxycyclohexyl)ethyltrimethoxysilane","C11H22O4Si, C11H22O4Si","3388-04-3, 3388-04-3","CO[Si](CCC1CCC2OC2C1)(OC)OC, CO[Si](CCC1CCC2OC2C1)(OC)OC","246.1287357, 246.128735723","exposurepred, VBtoxcast",,,,,,,,1,0.188382395,,,,,,,,,,,1,-2.926567638,2.00058614,6,,
1188,DTXSID1044196,Desloratadine,C19H19ClN2,100643-71-8,ClC1=CC=C2C(CCC3=C(N=CC=C3)C2=C2CCNCC2)=C1,310.1236763,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.330054836,12.3588293,9,,
1189,DTXSID1044221,Indinavir sulfate,C36H49N5O8S,157810-81-6,OS(O)(=O)=O.CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC=CN=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2,711.3301847,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.023193462,15.3141296,5,,
1190,DTXSID1044223,EZETIMIBE,C24H21F2NO3,163222-33-1,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,409.1489499,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
1191,DTXSID1044227,Pramipexole dihydrochloride monohydrate,C10H21Cl2N3OS,191217-81-9,O.Cl.Cl.CCCN[C@H]1CCC2=C(C1)SC(N)=N2,301.0782389,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.023882048,1.845476789,1,,
1192,DTXSID1044279,DOCUSATE HYDROGEN,C20H38O7S,10041-19-7,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(O)(=O)=O,422.2338247,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
1193,DTXSID1044352,Methyl phenylacetate,C9H10O2,101-41-7,COC(=O)CC1=CC=CC=C1,150.0680796,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.905867581,3.222400512,1,,
1194,DTXSID1044354,"N-Butyldiethanolamine, N-Butyldiethanolamine","C8H19NO2, C8H19NO2","102-79-4, 102-79-4","CCCCN(CCO)CCO, CCCCN(CCO)CCO","161.1415789, 161.141578856","exposurepred, VBtoxcast",,,,,,,,1,0.968826743,,,,,,,,,,,1,-2.58127631,1.591963821,1,,
1195,DTXSID1044431,2-(tert-Butylamino)ethanol,C6H15NO,4620-70-6,CC(C)(C)NCCO,117.1153641,exposurepred,,,,,,,,1,0.264273929,,,,,,,,,,,,,,,,
1196,DTXSID1044435,Procaine hydrochloride,C13H21ClN2O2,51-05-8,Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,272.1291556,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.360171259,5.092850043,4,,
1197,DTXSID1044437,"3,5-Diaminobenzoic acid",C7H8N2O2,535-87-5,NC1=CC(=CC(N)=C1)C(O)=O,152.0585775,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.099944217,5.533474744,1,,
1198,DTXSID1044439,Butyl cyanoacetate,C7H11NO2,5459-58-5,CCCCOC(=O)CC#N,141.0789786,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.570518197,5.117944129,3,,
1199,DTXSID1044481,"1,1'-Disulfanediyldiazepan-2-one",C12H20N2O2S2,23847-08-7,O=C1CCCCCN1SSN1CCCCCC1=O,288.0966202,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.919733173,9.446275851,1,,
1200,DTXSID1044487,Methyltrioctylammonium chloride,C25H54ClN,5137-55-3,[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,403.3944784,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.652963644,27.11340388,37,,
1201,DTXSID1044489,"2-Chloro-N,N-dimethyl-3-oxobutanamide",C6H10ClNO2,11/7/5810,CN(C)C(=O)C(Cl)C(C)=O,163.0400063,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.903894122,11.67328011,6,,
1202,DTXSID1044510,"N-(3-Aminopropyl)-N-methylpropane-1,3-diamine",C7H19N3,105-83-9,CN(CCCN)CCCN,145.1578976,exposurepred,,,,,,,,1,0.202496578,,,,,,,,,,,,,,,,
1203,DTXSID1044512,"2,5-Bis(tert-butylperoxy)-2,5-dimethyl-3-hexyne",C16H30O4,1068-27-5,CC(C)(C)OOC(C)(C)C#CC(C)(C)OOC(C)(C)C,286.2144094,exposurepred,,,,,,,,1,0.41959311,,,,,,,,,,,,,,,,
1204,DTXSID1044514,Hexylparaben,C13H18O3,1083-27-8,CCCCCCOC(=O)C1=CC=C(O)C=C1,222.1255944,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.61631569,11.23207567,5,,
1205,DTXSID1044516,(9Z)-N-(2-Hydroxyethyl)octadec-9-enamide,C20H39NO2,111-58-0,CCCCCCCC\\C=C/CCCCCCCC(=O)NCCO,325.2980795,exposurepred,,,,,,,,1,2.515379884,,,,,,,,,,,,,,,,
1206,DTXSID1044518,(-)-Isolongifolene,C15H24,1135-66-6,CC1(C)[C@H]2CC[C@]3(C2)C1=CCCC3(C)C,204.1878008,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.664297045,10.17551551,4,,
1207,DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",C11H27N3,3855-32-1,CN(C)CCCN(C)CCCN(C)C,201.2204979,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.474784702,6.674563144,8,,
1208,DTXSID1044566,2-Pentylcyclopentanone,C10H18O,4819-67-4,CCCCCC1CCCC1=O,154.1357652,exposurepred,,,,,,,,1,0.280674211,,,,,,,,,,,,,,,,
1209,DTXSID1044568,"1,4-Dioxacyclohexadecane-5,16-dione",C14H24O4,54982-83-1,O=C1CCCCCCCCCCC(=O)OCCO1,256.1674593,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.151596126,4.662537422,1,,
1210,DTXSID1044643,"Glycidyl trimethylammonium chloride, Glycidyl trimethylammonium chloride","C6H14NO, C6H14ClNO","3033-77-0, 3033-77-0","[Cl-].C[N+](C)(C)CC1CO1, [Cl-].C[N+](C)(C)CC1CO1","116.1069905, 151.0763918","exposurepred, VBtoxcast",,,,,,,,1,1.361435424,,,,,,,,,,,1,-2.061512473,4.53716847,2,,
1211,DTXSID1044645,Hydralazine hydrochloride,C8H9ClN4,304-20-1,Cl.NNC1=NN=CC2=CC=CC=C12,196.051574,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.10473921,7.195885464,4,,
1212,DTXSID1044647,Pargyline hydrochloride,C11H14ClN,306-07-0,Cl.CN(CC#C)CC1=CC=CC=C1,195.0814772,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.077550508,1.550125719,3,,
1213,DTXSID1044691,"2-(Propan-2-yl)-9H-thioxanthen-9-one, 2-(Propan-2-yl)-9H-thioxanthen-9-one","C16H14OS, C16H14OS","5495-84-1, 5495-84-1","CC(C)C1=CC2=C(SC3=C(C=CC=C3)C2=O)C=C1, CC(C)C1=CC2=C(SC3=C(C=CC=C3)C2=O)C=C1","254.0765362, 254.076536245","exposurepred, VBtoxcast",,,,,,,,1,2.096227518,,,,,,,,,,,1,-1.290269616,15.00938294,11,,
1214,DTXSID1044697,"4-Ethyloct-1-yn-3-ol, 4-Ethyloct-1-yn-3-ol","C10H18O, C10H18O","5877-42-9, 5877-42-9","CCCCC(CC)C(O)C#C, CCCCC(CC)C(O)C#C","154.1357652, 154.1357652","exposurepred, VBtoxcast",,,,,,,,1,32.58830707,,,,,,,,,,,1,-0.359107991,6.585146866,2,,
1215,DTXSID1044728,"3-[(3-Sulfanylpropanoyl)oxy]-2,2-bis{[(3-sulfanylpropanoyl)oxy]methyl}propyl 3-sulfanylpropanoate",C17H28O8S4,7575-23-7,SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,488.0667026,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.7137858,4.510891,2,,
1216,DTXSID1044770,"4-Methoxybenzyl acetate, 4-Methoxybenzyl acetate","C10H12O3, C10H12O3","104-21-2, 104-21-2","COC1=CC=C(COC(C)=O)C=C1, COC1=CC=C(COC(C)=O)C=C1","180.0786442, 180.078644246","exposurepred, VBtoxcast",,,,,,,,1,0.268251234,,,,,,,,,,,1,-0.573624383,1.406041416,1,,
1217,DTXSID1044776,2-Cyanoethyl prop-2-enoate,C6H7NO2,106-71-8,C=CC(=O)OCCC#N,125.0476785,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.818840203,6.242044115,3,,
1218,DTXSID1044778,"1-(1-Acetyl-2,2,6,6-tetramethylpiperidin-4-yl)-3-dodecylpyrrolidine-2,5-dione",C27H48N2O3,106917-31-1,CCCCCCCCCCCCC1CC(=O)N(C2CC(C)(C)N(C(C)=O)C(C)(C)C2)C1=O,448.3664934,exposurepred,,,,,,,,1,0.331346347,,,,,,,,,,,,,,,,
1219,DTXSID1044801,Sodium O-ethyl carbonodithioate,C3H5NaOS2,140-90-9,[Na+].CCOC([S-])=S,143.9679514,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.221923134,5.219141882,3,,
1220,DTXSID1044805,"2,2'-[Cyclohexane-1,4-diylbis(methanediyloxymethanediyl)]dioxirane",C14H24O4,14228-73-0,C(OCC1CCC(COCC2CO2)CC1)C1CO1,256.1674593,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.347339345,5.861502327,1,,
1221,DTXSID1044807,Dimethyl nonanedioate,C11H20O4,1732-10-1,COC(=O)CCCCCCCC(=O)OC,216.1361591,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.225922442,2.423372607,3,,
1222,DTXSID1044851,"2-Hydroxy-3-phenoxypropyl prop-2-enoate, 2-Hydroxy-3-phenoxypropyl prop-2-enoate","C12H14O4, C12H14O4","16969-10-1, 16969-10-1","OC(COC(=O)C=C)COC1=CC=CC=C1, OC(COC(=O)C=C)COC1=CC=CC=C1","222.0892089, 222.089208931","exposurepred, VBtoxcast",,,,,,,,1,2.572578657,,,,,,,,,,,1,-1.584489203,9.293500011,5,,
1223,DTXSID1044853,"Trisodium 2,4,6-trithioxo-1,3,5-triazinane-1,3,5-triide, Trisodium 2,4,6-trithioxo-1,3,5-triazinane-1,3,5-triide","C3H3N3S3, C3N3Na3S3","17766-26-6, 17766-26-6","[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1, [Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1","176.9489106, 242.89474337","exposurepred, VBtoxcast",,,,,,,,1,1.657713214,,,,,,,,,,,1,-2.200107056,2.550899631,1,,
1224,DTXSID1044857,Triethoxy(2-methylpropyl)silane,C10H24O3Si,17980-47-1,CCO[Si](CC(C)C)(OCC)OCC,220.1494712,exposurepred,,,,,,,,1,0.235724219,,,,,,,,,,,,,,,,
1225,DTXSID1044859,"5,5'-Oxybis(2-benzofuran-1,3-dione)",C16H6O7,1823-59-2,O=C1OC(=O)C2=C1C=CC(OC1=CC3=C(C=C1)C(=O)OC3=O)=C2,310.0113525,exposurepred,,,,,,,,1,0.438059018,,,,,,,,,,,,,,,,
1226,DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate, (2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate","C18H21N3O9, C18H21N3O9","40220-08-4, 40220-08-4","C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O, C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O","423.1277793, 423.127779268","exposurepred, VBtoxcast",,,,,,,,1,37.03388172,,,,,,,,,,,1,-2.923322294,11.86977105,13,,
1227,DTXSID1044938,"Ethenylsilanetriyl triacetate, Ethenylsilanetriyl triacetate","C8H12O6Si, C8H12O6Si","4130-08-9, 4130-08-9","CC(=O)O[Si](OC(C)=O)(OC(C)=O)C=C, CC(=O)O[Si](OC(C)=O)(OC(C)=O)C=C","232.0403146, 232.040314641","exposurepred, VBtoxcast",,,,,,,,1,390.9852403,,,,,,,,,,,1,-0.429563204,6.045891736,3,,
1228,DTXSID1044982,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,C13H20N2O2S,70693-59-3,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,268.1245491,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.9855553,4.937181,6,,
1229,DTXSID1044986,"3,6,9,12-Tetraoxatetradeca-1,13-diene",C10H18O4,765-12-8,C=COCCOCCOCCOC=C,202.1205091,exposurepred,,,,,,,,1,2.182202085,,,,,,,,,,,,,,,,
1230,DTXSID1045039,Hexadecyl dihydrogen phosphate,C16H35O4P,3539-43-3,CCCCCCCCCCCCCCCCOP(O)(O)=O,322.2272966,exposurepred,,,,,,,,1,0.259927621,,,,,,,,,,,,,,,,
1231,DTXSID1045085,Fluoperazine dihydrochloride,C21H26Cl2F3N3S,440-17-5,Cl.Cl.CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1,479.1176589,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.23873104,17.98421224,2,,
1232,DTXSID1045116,Domperidone,C22H24ClN5O2,57808-66-9,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC1)C(=O)N2,425.1618527,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.432888427,5.997234063,3,,
1233,DTXSID1045118,Oxaprozin,C18H15NO3,21256-18-8,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,293.1051933,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.220171493,8.557430128,2,,
1234,DTXSID1045166,"Lidocaine, LIDOCAINE","C14H22N2O, C14H22N2O","137-58-6, 137-58-6","CCN(CC)CC(=O)NC1=C(C)C=CC=C1C, CCN(CC)CC(=O)NC1=C(C)C=CC=C1C","234.173213336, 234.1732133","VBtoxcast, Drug",1,,,0,0,,0,,,,,,,,,,,,,1,-1.490619159,4.417549729,5,,
1235,DTXSID1045168,Metrifudil,C18H21N5O4,23707-33-7,CC1=C(CNC2=NC=NC3=C2N=CN3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=CC=C1,371.1593542,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.674441498,3.038472632,1,,
1236,DTXSID1045293,Benzydamine hydrochloride,C19H24ClN3O,132-69-4,Cl.CN(C)CCCOC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2,345.1607901,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.623556827,11.52882427,3,,
1237,DTXSID1045324,Diperodon hydrochloride,C22H28ClN3O4,537-12-2,Cl.O=C(NC1=CC=CC=C1)OCC(CN1CCCCC1)OC(=O)NC1=CC=CC=C1,433.1768341,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.308115293,6.23737851,1,,
1238,DTXSID1045326,Thonzonium bromide,C32H55BrN4O,553-08-2,[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1,590.355925,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.854705571,15.86920586,6,,
1239,DTXSID1045405,Doxycycline hydrochloride,C22H25ClN2O8,10592-13-9,Cl.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)C2=C1C=CC=C2O,480.1299435,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.785585828,5.126563746,5,,
1240,DTXSID1045409,Tolfenamic acid,C14H12ClNO2,13710-19-5,CC1=C(Cl)C=CC=C1NC1=C(C=CC=C1)C(O)=O,261.0556563,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.214948973,5.873343919,1,,
1241,DTXSID1045459,Pivampicillin,C22H29N3O6S,33817-20-8,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O,463.1777068,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.533614736,3.557690341,1,,
1242,DTXSID1045530,Dorzolamide hydrochloride,C10H17ClN2O4S3,130693-82-2,Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,360.0038983,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.317942361,2.527020732,3,,
1243,DTXSID1045534,Flunisolide,C24H31FO6,3/3/3385,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,434.2104669,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.51229503,18.28933812,8,,
1244,DTXSID1045538,Cefotiam hydrochloride,C18H24ClN9O4S3,66309-69-1,Cl.CN(C)CCN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)CC1=CSC(N)=N1)C2=O)C(O)=O,561.0801915,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.751227,2.052319,2,,
1245,DTXSID1045584,Flunixin meglumine,C21H28F3N3O7,42461-84-7,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.CC1=C(C=CC=C1NC1=NC=CC=C1C(O)=O)C(F)(F)F,491.1879347,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.24832,3.85036,4,,
1246,DTXSID1045586,Thiethylperazine malate,C30H41N3O10S2,52239-63-1,OC(CC(O)=O)C(O)=O.OC(CC(O)=O)C(O)=O.CCSC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(C)CC2)C=C1,667.2233369,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.647615,3.982626,1,,
1247,DTXSID1045611,"(1S,9R)-beta-Hydrastine",C21H21NO6,29617-43-4,COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@H]1N(C)CCC2=C1C=C1OCOC1=C2,383.1368874,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.402038346,3.621120107,6,,
1248,DTXSID1045619,Enrofloxacin,C19H22FN3O3,93106-60-6,CCN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,359.1645197,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.225423,3.341556,4,,
1249,DTXSID1045661,Tesmilifene,C19H25NO,98774-23-3,CCN(CC)CCOC1=CC=C(CC2=CC=CC=C2)C=C1,283.1936144,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.325181,6.478359,3,,
1250,DTXSID1045663,Bifemelane,C18H23NO,90293-01-9,CNCCCCOC1=C(CC2=CC=CC=C2)C=CC=C1,269.1779644,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.296531,17.55072,2,,
1251,DTXSID1045669,Olvanil,C26H43NO3,58493-49-5,CCCCCCCC\C=C/CCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,417.3242942,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.080002563,5.327558473,3,,
1252,DTXSID1045742,Cinalukast,C23H28N2O3S,128312-51-6,CCC(CC)(CC(=O)NC1=CC=CC(\C=C\C2=NC(=CS2)C2CCC2)=C1)C(O)=O,412.1820639,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.818069353,3.394027001,2,,
1253,DTXSID1045744,Eliprodil,C20H23ClFNO,119431-25-3,OC(CN1CCC(CC2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,347.1452202,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-3.290908271,12.48674187,1,,
1254,DTXSID1045746,Relcovaptan,C28H27Cl2N3O7S,150375-75-0,COC1=CC=C(C=C1OC)S(=O)(=O)N1[C@H](C(=O)N2CCC[C@@H]2C(N)=O)[C@@](O)(C2=C1C=CC(Cl)=C2)C1=CC=CC=C1Cl,619.0946768,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.456857209,2.579062082,1,,
1255,DTXSID1045748,Acecainide hydrochloride,C15H24ClN3O2,34118-92-8,Cl.CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1,313.1557047,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.519512978,1.651736918,1,,
1256,DTXSID1045798,Salmeterol xinafoate,C36H45NO7,94749-08-3,OC(=O)C1=CC=C2C=CC=CC2=C1O.OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,603.3196028,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-8.346766,13.643,11,,
1257,DTXSID1045902,Salinomycin sodium,C42H69NaO11,55721-31-8,[Na+].CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]1O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@H]3CC[C@](O)(CC)[C@H](C)O3)[C@H](O)C=C2)[C@H](C)C[C@@H]1C)C([O-])=O,772.4737573,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.894719724,10.24956652,8,,
1258,DTXSID1045950,PREGABALIN,C8H17NO2,148553-50-8,CC(C)C[C@H](CN)CC(O)=O,159.1259288,Drug,1,,,0,0,,0,,,,,,,,,,,,,,,,,,
1259,DTXSID1045952,Topotecan hydrochloride,C23H24ClN3O5,119413-54-6,Cl.CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=C(CN(C)C)C1=C3)C2=O,457.1404486,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.283345586,29.59981824,48,,
1260,DTXSID1045958,Tilorone,C25H34N2O3,27591-97-5,CCN(CC)CCOC1=CC=C2C3=CC=C(OCCN(CC)CC)C=C3C(=O)C2=C1,410.256943,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.114326288,14.11409034,3,,
1261,DTXSID1046003,Escitalopram oxalate,C22H23FN2O5,219861-08-2,OC(=O)C(O)=O.CN(C)CCC[C@]1(OCC2=CC(=CC=C12)C#N)C1=CC=C(F)C=C1,414.1591,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.06349671,2.072709,2,,
1262,DTXSID1046007,N-Methylbenzylamine hydrochloride,C8H12ClN,13426-94-3,Cl.CNCC1=CC=CC=C1,157.0658271,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-4.899205556,1.544321296,2,,
1263,DTXSID1046051,"D-Galactitol, D-Galactitol","C6H14O6, C6H14O6","608-66-2, 608-66-2","OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO, OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO","182.0790382, 182.079038171","exposurepred, VBtoxcast",,,,,,,,1,0.139346908,,,,,,,,,,,1,-3.027918577,2.46973045,4,,
1264,DTXSID1046130,Tetridamine,C9H15N3,17289-49-5,CNC1=C2CCCCC2=NN1C,165.1265975,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.463152987,2.802258691,1,,
1265,DTXSID1046134,Benziodarone,C17H12I2O3,68-90-6,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2,517.88758,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.805197,8.220177,6,,
1266,DTXSID1046180,Ftormetazine,C21H22F3N3OS,33414-30-1,CN1CCN(CCC(=O)N2C3=CC=CC=C3SC3=CC=C(C=C23)C(F)(F)F)CC1,421.143568,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.200465496,15.81686043,5,,
1267,DTXSID1046182,Diamthazole,C15H23N3OS,95-27-2,CCN(CC)CCOC1=CC=C2N=C(SC2=C1)N(C)C,293.1561835,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-1.977192,4.300424,4,,
1268,DTXSID1046186,Azabuperone,C17H23FN2O,2856-81-7,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1,290.1794415,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.490991516,3.184839794,1,,
1269,DTXSID10461880,"1H,2H-HEXAFLUOROCYCLOPENTENE",C5H2F6,1005-73-8,FC1(F)C=CC(F)(F)C1(F)F,176.006069,PFAS,0,,,0,0,,1,,,,,,,,,,,,,,,,,,
1270,DTXSID1046211,Fluindione,C15H9FO2,957-56-2,FC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O,240.0586577,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-2.052167,1.225066,1,,
1271,DTXSID1046215,Ethiazide,C9H12ClN3O4S2,1824-58-4,CCC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,324.9957759,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-5.370051718,5.15306632,1,,
1272,DTXSID1046263,D-delta-Tocopherol,C27H46O2,119-13-1,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=CC(O)=C2,402.3497807,exposurepred,,,,,,,,1,3.22411477,,,,,,,,,,,,,,,,
1273,DTXSID1046269,Piperoxan,C14H19NO2,59-39-2,C(C1COC2=CC=CC=C2O1)N1CCCCC1,233.1415789,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.687984387,2.467694362,1,,
1274,DTXSID1046342,Eltanolone,C21H34O2,128-20-1,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,318.2558803,VBtoxcast,,,,,,,,,,,,,,,,,,,,1,-0.424818926,3.074092494,3,,
